instance_id,width,optimizer,step,success_at_step,alpha,line_trials,projection_displacement,energy,gap,pstar,dominant_index,dominant_probability,dominant_gap,dominant_hamming,dominant_local_min,entropy,effective_support,gradient_rms,gradient_ratio,fisher_condition,fisher_rank,fisher_min_kept,fisher_max,theta_norm,theta_target_cosine,beta_projection,transverse_norm,transverse_ratio,update_norm,update_target_cosine,gradient_update_dot,update_fisher_target_cosine,initialization,seed
ct_w3_i2,3,adam,39,True,,0,0.0,-10.903101067141709,0.0968989328582914,0.9151095944694504,64512,0.9151095944694504,0.0,0,True,0.4849072829902717,1.6240244271749829,0.0215759047665256,0.1526025981075345,8586623.217489606,47,3.0214652619896706e-08,0.2594418376943882,7.822722463490152,0.8661543994744644,1.2370652595508278,3.9096129027266535,0.5770062550335634,0.0,,0.0,,target_biased,50
ct_w3_i2,3,armijo_gd,0,False,1.0,1,0.0,-7.193435444864432,3.806564555135568,0.0009956156003616,3333,0.0126120774701305,2.0,7,True,7.449829920297925,1719.5706564384682,0.1413862216901558,1.0,638.6005627049432,47,0.0089573051425532,5.720140104354405,5.972989678888976,0.9381931290108582,1.0231124863491778,2.0673245783878142,0.368913591410454,0.9692951011634392,0.3905564751904182,-0.9395329931394418,0.556616276671697,target_biased,50
ct_w3_i2,3,armijo_gd,6,True,,0,0.0,-10.913567705927148,0.0864322940728534,0.927696473152028,64512,0.927696473152028,0.0,0,True,0.4492091712388467,1.5670724093973258,0.0176353019880088,0.1247314043560494,247558.3164434053,47,7.319579901359822e-07,0.1812022877453624,7.435455218137218,0.887435818593202,1.2047138095199703,3.4272340765521694,0.5193967780961987,0.0,,0.0,,target_biased,50
ct_w3_i2,3,diagonal_fisher,0,False,1.0,1,0.0,-7.193435444864432,3.806564555135568,0.0009956156003616,3333,0.0126120774701305,2.0,7,True,7.449829920297925,1719.5706564384682,0.1413862216901558,1.0,638.6005627049432,47,0.0089573051425532,5.720140104354405,5.972989678888976,0.9381931290108582,1.0231124863491778,2.0673245783878142,0.368913591410454,1.40031668606809,0.418506967170699,-1.2225071517846058,0.5374504031843205,target_biased,50
ct_w3_i2,3,diagonal_fisher,4,True,,0,0.0,-10.995613596439004,0.0043864035609946,0.9956420320991726,64512,0.9956420320991726,0.0,0,True,0.0328670520339503,1.0334131399329856,0.0014867396414945,0.010515449268831,512221484295.46936,30,6.458581954415929e-14,0.0330822443513486,14.11924643955322,0.6732845428283369,1.7355995757113856,10.439537509130858,1.0981738460283177,0.0,,0.0,,target_biased,50
ct_w3_i2,3,exact_natural,0,False,1.0,1,0.0,-7.193435444864432,3.806564555135568,0.0009956156003616,3333,0.0126120774701305,2.0,7,True,7.449829920297925,1719.5706564384682,0.1413862216901558,1.0,638.6005627049432,47,0.0089573051425532,5.720140104354405,5.972989678888976,0.9381931290108582,1.0231124863491778,2.0673245783878142,0.368913591410454,5.477225575051661,1.0,-2.073483041418257,1.0000000000000009,target_biased,50
ct_w3_i2,3,exact_natural,6,True,,0,0.0,-10.934815169180116,0.0651848308198843,0.9356570395496984,64512,0.9356570395496984,0.0,0,True,0.4242974505448251,1.528516184143378,0.0409835142219693,0.2898692229840022,18902526.191600133,47,9.137217619889041e-08,1.7271649537830285,38.52268293862485,0.9985589889464108,7.023112486349178,2.067324578387814,0.0537425681974458,0.0,,0.0,,target_biased,50
ct_w3_i2,3,projected_adam,0,False,,0,0.0,-7.193435444864432,3.806564555135568,0.0009956156003616,3333,0.0126120774701305,2.0,7,True,7.449829920297925,1719.5706564384682,0.1413862216901558,1.0,638.6005627049432,47,0.0089573051425532,5.720140104354405,5.972989678888976,0.9381931290108582,1.0231124863491778,2.0673245783878142,0.368913591410454,0.0511208078730143,1.0000000000000009,-0.019352521954018,1.0000000000000009,target_biased,50
ct_w3_i2,3,projected_adam,50,False,,0,0.0,-7.942264220563205,3.057735779436795,0.0042608789619359,3333,0.0230221092937059,2.0,7,True,6.755569352383693,858.8285868181162,0.1273201458431072,0.9005131074379079,1538.789846356756,47,0.0041984824656059,6.460582188181343,8.202112921034624,0.9677147837810252,1.44914716824525,2.0673245783878142,0.2604567086260747,0.0427476615768625,1.000000000000001,-0.0118012162900178,1.0,target_biased,50
ct_w3_i2,3,projected_adam,100,False,,0,0.0,-8.416464624136088,2.583535375863912,0.0112619070131303,3333,0.0304895835500999,2.0,7,True,6.213229916192811,499.3113835138072,0.134387734965771,0.9505009283031708,3090.509641983753,47,0.0022755586182673,7.032635850654378,10.044783943723788,0.978591811058484,1.7946573820062417,2.0673245783878142,0.210313180409965,0.0330419520420382,0.9999999999999996,-0.0075333781662486,0.9999999999999988,target_biased,50
ct_w3_i2,3,projected_adam,150,False,,0,0.0,-8.745771496283957,2.2542285037160426,0.0222843529192049,3333,0.0342842151263046,2.0,7,True,5.78249680950055,324.5685654469246,0.1476011324919701,1.0439569763412593,5526.799770939922,47,0.0013505594677194,7.464271756832748,11.563788899729056,0.9838898542421262,2.077236808880895,2.067324578387813,0.1817029720166083,0.0298265586752463,0.9999999999999994,-0.0059253994101598,1.0000000000000002,target_biased,50
ct_w3_i2,3,projected_adam,199,False,,0,0.0,-9.021319895476172,1.9786801045238285,0.0393515305387344,64512,0.0393515305387344,0.0,0,True,5.383065350657157,217.68854545346372,0.1630919053162082,1.1535205012665222,9678.77256900882,47,0.0008098603208813,7.838453858474974,13.016270347121033,0.987306559566158,2.3462698256092644,2.0673245783878165,0.1608681566102242,0.0,,0.0,,target_biased,50
ct_w3_i2,3,ray_projected,0,False,0.02,0,2.0673245783878142,-7.470094637809312,3.5299053621906875,0.0052290672908542,64512,0.0052290672908542,0.0,0,True,8.865012606766452,7079.882615130222,0.1534767067319116,1.0,129.05249052259364,47,0.0317352370960005,4.095511384563876,5.603817876386408,1.0000000000000002,1.0231124863491776,1.1644117316690922e-15,2.077890033820936e-16,0.1095445115010331,1.0000000000000009,-0.0465714710059851,0.9999999999999996,target_biased,50
ct_w3_i2,3,ray_projected,50,False,0.02,0,2.0673245783878142,-9.123955466057891,1.8760445339421068,0.0711125923188441,64512,0.0711125923188441,0.0,0,True,6.438939972263111,625.7431430385503,0.1943546217442297,1.266346052653595,1045.091583370991,47,0.007417605471409,7.752077046936197,11.081043451438074,1.0000000000000004,2.023112486349179,1.1524949237050368e-14,1.0400599264462485e-15,0.1095445115010331,1.0000000000000009,-0.0234545520462964,1.0000000000000002,target_biased,50
ct_w3_i2,3,ray_projected,100,False,0.02,0,2.0673245783878142,-10.011424837382572,0.988575162617428,0.285581004102292,64512,0.285581004102292,0.0,0,True,4.241803480779141,69.53314050936359,0.2395496156129664,1.5608206659750938,6529.752249846794,47,0.0016036603857031,10.471505011535092,16.558269026489732,1.0000000000000004,3.023112486349179,1.3997618630833916e-14,8.453551883014268e-16,0.1095445115010331,1.0000000000000009,-0.0132523955891597,1.0000000000000009,target_biased,50
ct_w3_i2,3,ray_projected,150,False,0.02,0,2.0673245783878142,-10.521438237849694,0.4785617621503064,0.5808114314457876,64512,0.5808114314457876,0.0,0,True,2.4686369342199845,11.806343056666098,0.2037259389228671,1.3274062446409496,31026.48203719359,47,0.0002898897782143,8.994259996532968,22.0354946015414,1.0000000000000004,4.023112486349181,4.48508116795402e-15,2.0353893792972924e-16,0.1095445115010331,1.0000000000000009,-0.0075329883261594,0.9999999999999988,target_biased,50
ct_w3_i2,3,ray_projected,199,False,,0,2.0673245783878142,-10.79076196977196,0.2092380302280396,0.8013253669093907,64512,0.8013253669093907,0.0,0,True,1.2683296151583012,3.554909533166619,0.1177599581992333,0.7672822847634643,109962.4387215422,47,4.728334292820317e-05,5.199391699292207,27.403175665091933,1.000000000000001,5.003112486349168,6.2803698347351e-14,2.291840154400595e-15,0.0,,0.0,,target_biased,50
ct_w3_i2,3,target_direction,0,False,0.02,0,0.0,-7.193435444864432,3.806564555135568,0.0009956156003616,3333,0.0126120774701305,2.0,7,True,7.449829920297925,1719.5706564384682,0.1413862216901558,1.0,638.6005627049432,47,0.0089573051425532,5.720140104354405,5.972989678888976,0.9381931290108582,1.0231124863491778,2.0673245783878142,0.368913591410454,0.1095445115010331,1.0000000000000009,-0.0414696608283651,1.0000000000000009,target_biased,50
ct_w3_i2,3,target_direction,50,False,0.02,0,0.0,-8.686125000369067,2.313874999630933,0.0196931105249933,3333,0.0337613878632454,2.0,7,True,5.864092014446673,352.16225265799113,0.1447405851246408,1.0237248254772375,4940.791975113159,47,0.0014946032001095,7.384523497079718,11.272238237593497,0.9830384363668094,2.0231124863491776,2.067324578387814,0.1865640711046504,0.1095445115010331,1.0000000000000009,-0.0223226677899815,1.0000000000000004,target_biased,50
ct_w3_i2,3,target_direction,100,False,0.02,0,0.0,-9.59102750714072,1.4089724928592808,0.1227653808253508,64512,0.1227653808253508,0.0,0,True,4.414865926436024,82.67075620012145,0.2028450404751056,1.4346874684835635,40115.059233323016,47,0.0002178954805778,8.740890110053078,16.68682426545014,0.9922960033068378,3.023112486349178,2.067324578387811,0.1248514911238927,0.1095445115010331,1.0000000000000009,-0.0147000695271173,0.9999999999999998,target_biased,50
ct_w3_i2,3,target_direction,150,False,0.02,0,0.0,-10.205593836406653,0.7944061635933473,0.3625057132210871,64512,0.3625057132210871,0.0,0,True,3.0402038008399925,20.90950417540117,0.2297430608635239,1.6249324588855605,310102.4980572416,47,3.1580411736226045e-05,9.793164569079927,22.13225820486843,0.9956279380788284,4.023112486349177,2.0673245783877885,0.0938179340092134,0.1095445115010331,1.0000000000000009,-0.0101138089021209,1.0000000000000004,target_biased,50
ct_w3_i2,3,target_direction,199,False,,0,0.0,-10.604588215393374,0.395411784606626,0.6393350507278276,64512,0.6393350507278276,0.0,0,True,1.8274949248170111,6.218289847511337,0.178953300528044,1.2657053734713657,1582333.9749501776,47,4.801796048857226e-06,7.598045028888311,27.481045603184267,0.9971664128353508,5.003112486349163,2.06732457838777,0.0754410584982407,0.0,,0.0,,target_biased,50
ct_w3_i2,3,adam,0,False,,0,0.0,-7.135389083227597,3.8646109167724023,0.000113468307109,37634,0.0402820974550518,2.0,7,True,6.768287538693516,869.8210829288838,0.1610635548201368,1.0,628.3804053491092,47,0.0091953527408713,5.778179482636773,5.800743941866706,0.9043177437217912,0.957732268196252,2.476105279016456,0.4720243019583384,0.1371130542834721,0.2929429827582525,-0.1204706933450347,0.4600222653427475,target_biased,101
ct_w3_i2,3,adam,50,False,,0,0.0,-9.866354854920536,1.1336451450794645,6.122296171553848e-06,39680,0.8699736330284326,1.0,5,True,0.5455623700307455,1.725578523208953,0.0474560908015274,0.294642017894878,13912072.55836916,47,7.850503277167008e-08,1.092167712116623,7.852405537355228,0.8272005883762095,1.1859132678879276,4.412319611554489,0.6792871641939822,0.0510125079277473,0.1600403680962244,-0.0139204329524391,0.8816573336034634,target_biased,101
ct_w3_i2,3,adam,100,False,,0,0.0,-9.97871664550996,1.0212833544900413,7.747828977150676e-07,39680,0.978154097068044,1.0,5,True,0.1474113030141797,1.158830495499239,0.0054998007908793,0.0341467739056242,23248339.33823523,47,4.439505262907593e-09,0.1032111248459569,8.348602608167631,0.7989597458574693,1.2178058629662525,5.020720258374691,0.7527093942917978,0.0086673185633159,0.200287676347074,-0.0002632445262446,0.8867597532463268,target_biased,101
ct_w3_i2,3,adam,150,False,,0,0.0,-9.98699261051349,1.0130073894865106,2.2962808369630161e-07,39680,0.9863475334855212,1.0,5,True,0.0988431955631201,1.1038931906369798,0.0033010204621161,0.0204951422176321,34372002.46468703,47,1.746779970441647e-09,0.0600403254492862,8.574067667471779,0.7865208355023464,1.231222408693648,5.295033312105155,0.785184211317939,0.0061260532082535,0.2085654054105198,-0.0001070290059625,0.8908409637108667,target_biased,101
ct_w3_i2,3,adam,199,False,,0,0.0,-9.990916214812891,1.0090837851871068,9.05802315809395e-08,39680,0.9902764883290018,1.0,5,True,0.0737455920375281,1.0765328921152078,0.0022890102294617,0.0142118447094871,46956965.01042398,47,8.758017802350871e-10,0.041124993550566,8.751844273889265,0.7770252441297759,1.241578211509108,5.509018472975349,0.8101016537904796,0.0,,0.0,,target_biased,101
ct_w3_i2,3,armijo_gd,0,False,1.0,1,0.0,-7.135389083227597,3.8646109167724023,0.000113468307109,37634,0.0402820974550518,2.0,7,True,6.768287538693516,869.8210829288838,0.1610635548201368,1.0,628.3804053491092,47,0.0091953527408713,5.778179482636773,5.800743941866706,0.9043177437217912,0.957732268196252,2.476105279016456,0.4720243019583384,1.1041961005596166,0.3518068689291946,-1.219249028491063,0.5777026723553509,target_biased,101
ct_w3_i2,3,armijo_gd,50,False,1.0,1,0.0,-9.989678952268926,1.0103210477310736,0.000305048396483,62498,0.8662101948460759,1.0,3,True,0.4620198862399625,1.5872768678804252,0.0020426225949192,0.0126820906020623,15621496.941297332,47,1.401592352493551e-07,2.189497064742374,7.997536835453715,0.7923904825748603,1.1570040316251935,4.878611027590791,0.7698403912362967,0.0140035149897409,0.1883730201074847,-0.0001960984320679,0.7078508122292125,target_biased,101
ct_w3_i2,3,armijo_gd,100,False,1.0,1,0.0,-9.994710327998767,1.0052896720012328,0.0001795768299999,62498,0.8847799330330494,1.0,3,True,0.3960886905164325,1.486001105912617,0.0010419492459437,0.0064691807349423,46915279.729313575,47,4.1951717726049944e-08,1.9681765722428357,8.338813139306993,0.7712297299294443,1.1741602600143366,5.308129151251964,0.8253791165486368,0.0071432441413387,0.1921821280011535,-5.102593686276973e-05,0.6300917471428753,target_biased,101
ct_w3_i2,3,armijo_gd,150,False,1.0,1,0.0,-9.996433472347796,1.003566527652204,0.0001330364875038,62498,0.8938708372549219,1.0,3,True,0.366152062531426,1.4421745266909374,0.0007011097575929,0.0043530006423608,87046384.11751851,47,2.1226498970323315e-08,1.8476899828408744,8.548517964861409,0.7589161375764024,1.1844697916853493,5.566695498507547,0.8580505012167244,0.0048065663350283,0.194379478860503,-2.31030799330282e-05,0.5918997400707993,target_biased,101
ct_w3_i2,3,armijo_gd,199,False,,0,0.0,-9.997293877982958,1.0027061220170417,0.000108823887453,62498,0.8994133981799258,1.0,3,True,0.3484372437673689,1.416851623863239,0.0005314241778873,0.0032994688244697,132555429.485351,47,1.3358050052058452e-08,1.7706820617374233,8.698712212374573,0.7504109239526705,1.1917728380987511,5.74960165792518,0.880812859643805,0.0,,0.0,,target_biased,101
ct_w3_i2,3,diagonal_fisher,0,False,1.0,1,0.0,-7.135389083227597,3.8646109167724023,0.000113468307109,37634,0.0402820974550518,2.0,7,True,6.768287538693516,869.8210829288838,0.1610635548201368,1.0,628.3804053491092,47,0.0091953527408713,5.778179482636773,5.800743941866706,0.9043177437217912,0.957732268196252,2.476105279016456,0.4720243019583384,1.6874388409222216,0.3901331923467154,-1.7356096489243644,0.6061349875109947,target_biased,101
ct_w3_i2,3,diagonal_fisher,50,False,1.0,1,0.0,-9.999999988714398,1.0000000112856018,1.0657251044045806e-12,62498,0.7271130386680187,1.0,3,True,0.5861094229088594,1.7969834948238643,2.315596573233121e-09,1.4376912119063794e-08,894405995609.1082,20,4.436903705150508e-12,3.9683932758268807,18.690991310937232,0.5371180074371793,1.8329111832976763,15.765984079967875,1.5704316354869985,0.0154640965971122,0.1487908466783591,-2.4101537634363717e-10,0.8343720565552092,target_biased,101
ct_w3_i2,3,diagonal_fisher,100,False,1.0,1,0.0,-9.99999999453879,1.0000000054612102,4.559895468488242e-13,62498,0.7271131071992365,1.0,3,True,0.5861092331440783,1.796983153819717,1.1113723091263711e-09,6.900209736258863e-09,810032667890.0017,19,4.899052657080095e-12,3.968392693948191,19.11340304841545,0.5294246456451887,1.8474876554423405,16.214988651886927,1.6024130622589223,0.0074420644075989,0.1534872564628916,-5.558430074951271e-11,0.8412613874120443,target_biased,101
ct_w3_i2,3,diagonal_fisher,150,False,1.0,1,0.0,-9.999999996379952,1.0000000036200485,2.842905284780872e-13,62498,0.727113148662709,1.0,3,True,0.5861091532649362,1.79698301027825,7.333484544234253e-10,4.5531619815691485e-09,872532375638.1868,17,4.548131898257655e-12,3.968392329902568,19.359023818047245,0.525116363747148,1.856001739152676,16.475118497770747,1.6206511463937372,0.0049142237890397,0.1559744446938087,-2.4206081778080644e-11,0.8433320016780025,target_biased,101
ct_w3_i2,3,diagonal_fisher,199,False,,0,0.0,-9.999999997273074,1.0000000027269262,2.0575653136391077e-13,62498,0.727113178003141,1.0,3,True,0.58610910530158,1.796982924088916,5.506413862424519e-10,3.418783267619823e-09,442023313475.1049,16,8.977789063279085e-12,3.96839206943118,19.5308442212342,0.5221712555807844,1.8619728747356503,16.656697944267858,1.6332585222579548,0.0,,0.0,,target_biased,101
ct_w3_i2,3,exact_natural,0,False,1.0,1,0.0,-7.135389083227597,3.8646109167724023,0.000113468307109,37634,0.0402820974550518,2.0,7,True,6.768287538693516,869.8210829288838,0.1610635548201368,1.0,628.3804053491092,47,0.0091953527408713,5.778179482636773,5.800743941866706,0.9043177437217912,0.957732268196252,2.476105279016456,0.4720243019583384,5.477225575051661,1.0,-2.1277037114801005,0.9999999999999998,target_biased,101
ct_w3_i2,3,exact_natural,8,True,,0,0.0,-10.957538654943011,0.0424613450569886,0.9576690108058498,64512,0.9576690108058498,0.0,0,True,0.2816247278690298,1.325281285523831,0.0301695847164097,0.1873147823547093,39850182.79912039,47,3.163323231163537e-08,1.260590090145711,49.12596176171317,0.9987289513397009,8.957732268196251,2.476105279016456,0.0504673383645727,0.0,,0.0,,target_biased,101
ct_w3_i2,3,projected_adam,0,False,,0,0.0,-7.135389083227597,3.8646109167724023,0.000113468307109,37634,0.0402820974550518,2.0,7,True,6.768287538693516,869.8210829288838,0.1610635548201368,1.0,628.3804053491092,47,0.0091953527408713,5.778179482636773,5.800743941866706,0.9043177437217912,0.957732268196252,2.476105279016456,0.4720243019583384,0.0401663070968945,1.0,-0.0156031551951748,1.0000000000000002,target_biased,101
ct_w3_i2,3,projected_adam,50,False,,0,0.0,-7.648798632151437,3.351201367848563,0.0003174669496892,37634,0.0635722331519917,2.0,7,True,6.268726979200469,527.8050432223656,0.1399788016833499,0.8690904769838667,988.2467251780328,47,0.0062821047411036,6.208269437621081,7.249748834643293,0.9398659334135038,1.2440225187222111,2.476105279016455,0.3633960788930536,0.0258390781223726,0.9999999999999996,-0.0072059435442583,1.0,target_biased,101
ct_w3_i2,3,projected_adam,100,False,,0,0.0,-7.951688067820415,3.048311932179585,0.000637469436279,37634,0.0825105605487303,2.0,7,True,5.936319658582654,378.5392092201219,0.1376418138349816,0.8545807522296975,1357.8398177619774,47,0.0048516436175355,6.587754885480536,8.382911033863081,0.9553812865695168,1.4622140751715105,2.476105279016455,0.3091701229214922,0.0212704154739095,1.0,-0.0049218000825952,1.000000000000001,target_biased,101
ct_w3_i2,3,projected_adam,150,False,,0,0.0,-8.152637779798503,2.8473622202014965,0.001046783108379,37634,0.0967541369977373,2.0,7,True,5.702361087310179,299.5738867039582,0.1406505650686937,0.8732612739471775,1738.8576466267489,47,0.0039746826090628,6.911407247683237,9.267925479192224,0.96364960355564,1.630576026389522,2.4761052790164544,0.2772473641473235,0.0161550146674081,0.9999999999999992,-0.0033216253952355,1.0000000000000004,target_biased,101
ct_w3_i2,3,projected_adam,199,False,,0,0.0,-8.296872296062585,2.7031277039374157,0.0015160706273328,37634,0.1072911943689003,2.0,7,True,5.5286457239592295,251.80266968562628,0.1448345272417625,0.8992383621701531,2149.818562162432,47,0.0033727689800103,7.250841359111797,9.974539258862334,0.968697902084287,1.7640893408386171,2.476105279016454,0.2562641782889545,0.0,,0.0,,target_biased,101
ct_w3_i2,3,ray_projected,0,False,0.02,0,2.476105279016456,-7.313285078936468,3.686714921063533,0.0041303894145932,64512,0.0041303894145932,0.0,0,True,9.020269430749558,8269.004705288835,0.1527416706820519,1.0,109.88288096840246,47,0.0353701619163959,3.8865752916924574,5.245715673416748,1.0000000000000004,0.9577322681962523,1.1644117316690922e-15,2.2197385526819127e-16,0.1095445115010331,1.0000000000000009,-0.0494292873309422,1.0000000000000004,target_biased,101
ct_w3_i2,3,ray_projected,50,False,0.02,0,2.476105279016456,-9.045719805042342,1.9542801949576576,0.0627443076387146,64512,0.0627443076387146,0.0,0,True,6.59464481877141,731.1691430104391,0.1906690532995005,1.2483106440311138,920.4720079952444,47,0.0081497078512421,7.501577950407507,10.722941248468413,1.0,1.9577322681962523,8.83028709048802e-15,8.234948682339629e-16,0.1095445115010331,1.0000000000000009,-0.0244182726446232,0.9999999999999992,target_biased,101
ct_w3_i2,3,ray_projected,100,False,0.02,0,2.476105279016456,-9.967331996889772,1.0326680031102278,0.267323492488996,64512,0.267323492488996,0.0,0,True,4.373651246732733,79.33276703255103,0.2384458997563117,1.5611057460060282,5835.961696234075,47,0.0017826208504604,10.40330700219528,16.20016682352007,1.0,2.9577322681962523,1.42489675233421e-14,8.795568390477845e-16,0.1095445115010331,1.0000000000000009,-0.0137269072673457,1.0000000000000004,target_biased,101
ct_w3_i2,3,ray_projected,150,False,0.02,0,2.476105279016456,-10.49630516297798,0.5036948370220191,0.5624609014007222,64512,0.5624609014007222,0.0,0,True,2.568922965746262,13.051759675934782,0.2086885439963867,1.3662842828974566,28277.484724478145,47,0.0003257809022354,9.212264486489708,21.67739239857175,0.9999999999999996,3.9577322681962537,4.657646926676369e-15,2.1486195576656382e-16,0.1095445115010331,1.0000000000000009,-0.0078447591183827,1.0000000000000018,target_biased,101
ct_w3_i2,3,ray_projected,199,False,,0,2.476105279016456,-10.778202798916611,0.2217972010833868,0.7901162011567053,64512,0.7901162011567053,0.0,0,True,1.3307504510509809,3.7838819405170905,0.1232798592556899,0.8071134661890015,101684.90194390326,47,5.353085819238949e-05,5.443280066266116,27.04507346212229,0.9999999999999996,4.937732268196237,5.56619367724078e-14,2.058117418329981e-15,0.0,,0.0,,target_biased,101
ct_w3_i2,3,target_direction,0,False,0.02,0,0.0,-7.135389083227597,3.8646109167724023,0.000113468307109,37634,0.0402820974550518,2.0,7,True,6.768287538693516,869.8210829288838,0.1610635548201368,1.0,628.3804053491092,47,0.0091953527408713,5.778179482636773,5.800743941866706,0.9043177437217912,0.957732268196252,2.476105279016456,0.4720243019583384,0.1095445115010331,1.0000000000000009,-0.042554074229602,1.0000000000000002,target_biased,101
ct_w3_i2,3,target_direction,50,False,0.02,0,0.0,-8.487197033257067,2.512802966742933,0.002511322410557,37634,0.1206565793528448,2.0,7,True,5.292972548588997,198.9338880333591,0.1524166935464447,0.9463139796998256,2980.178144788013,47,0.0026262382455064,7.826657822264755,11.005115463768584,0.9743597224191648,1.957732268196253,2.4761052790164566,0.2309166134217256,0.1095445115010331,1.0000000000000009,-0.018651262636253,1.0000000000000004,target_biased,101
ct_w3_i2,3,target_direction,100,False,0.02,0,0.0,-9.23808736713616,1.76191263286384,0.0207339580544238,37634,0.1348161089326707,2.0,7,True,4.307983697718665,74.29054562899096,0.1841273724712093,1.143196998705439,14091.070278272366,47,0.000692666411615,9.76041108546664,16.388303831167324,0.9885200439541854,2.9577322681962515,2.476105279016456,0.1528444309241028,0.1095445115010331,1.0000000000000009,-0.0121970212488407,1.000000000000001,target_biased,101
ct_w3_i2,3,target_direction,150,False,0.02,0,0.0,-9.75326322944476,1.2467367705552412,0.0919971499882568,62498,0.119477305803423,1.0,3,True,3.5498600678853616,34.80844632729223,0.1809765914046914,1.123634652214102,55683.16942441813,47,0.0001808069718061,10.067905244196291,21.81835095864095,0.9935394494141,3.957732268196252,2.4761052790164344,0.1142252367577005,0.1095445115010331,1.0000000000000009,-0.0087533745996455,1.0000000000000038,target_biased,101
ct_w3_i2,3,target_direction,199,False,,0,0.0,-10.139590063698574,0.8604099363014264,0.2568392275959035,64512,0.2568392275959035,0.0,0,True,2.854610865710819,17.367677533679302,0.1985563901798812,1.2327828626507933,235567.09824755116,47,4.291286418030311e-05,10.10885889244528,27.158186536003544,0.9958350284643896,4.93773226819624,2.476105279016404,0.091554762551645,0.0,,0.0,,target_biased,101
ct_w3_i3,3,adam,0,False,,0,0.0,-9.042329526349814,2.957670473650186,0.0055096443758667,11780,0.080310931921156,1.0,5,True,6.445197487744529,629.6710169927354,0.2582684248356707,1.0,410.2476360142096,47,0.0171570220393335,7.038627732680275,6.77960048509694,0.95624895931081,1.0657963180586585,1.9834002240579465,0.3059393082256822,0.1371130837394788,0.2637806324699621,-0.2219420054388718,0.4914366860059512,target_biased,0
ct_w3_i3,3,adam,50,False,,0,0.0,-10.96758786410935,1.0324121358906506,4.400677539333849e-05,28164,0.501476573362155,1.0,4,True,1.1005915029713338,3.005943522722056,0.0067763812774065,0.026237745793812,127529578.17408311,47,3.682585180217867e-08,4.696385346233145,8.42073555456537,0.8719948417329086,1.2071551257513762,4.122076887649233,0.5613738047979129,0.0167106166125868,0.2592056421071963,-0.0007020892041797,0.3202713911650624,target_biased,0
ct_w3_i3,3,adam,100,False,,0,0.0,-10.98408286041871,1.0159171395812905,1.0855639303868352e-05,28164,0.6533834048514932,1.0,4,True,0.8677180422516492,2.381470233800547,0.0033673594444752,0.0130382157502133,520988607.8383673,47,7.958384827481528e-09,4.146227831911586,8.765580521594396,0.8535185371464593,1.2299650737251362,4.567415114149245,0.6104875946559762,0.0081260013804033,0.2518320635483351,-0.000169093053855,0.219667561232998,target_biased,0
ct_w3_i3,3,adam,150,False,,0,0.0,-10.98995186359619,1.0100481364038103,4.561738701650809e-06,28164,0.7452363950679389,1.0,4,True,0.715431194335262,2.04506831403982,0.0021352442001091,0.0082675387108111,1079367305.3167336,47,3.1938512138444037e-09,3.4473385782698127,8.995079087189499,0.8415945293744801,1.2445347510053677,4.858330800364897,0.6417696757195415,0.0060501696659229,0.2547051207605143,-8.029101000694679e-05,0.1856932202083229,target_biased,0
ct_w3_i3,3,adam,199,False,,0,0.0,-10.992928363706904,1.0070716362930965,2.3844105846670493e-06,28164,0.804362873113599,1.0,4,True,0.6022645324370772,1.826249723057071,0.0015051477327141,0.005827842616347,1764829501.902666,47,1.6109384458983823e-09,2.843031695070697,9.174696579583186,0.8325133759618136,1.2556889381837548,5.082827271978137,0.6654607130408406,0.0,,0.0,,target_biased,0
ct_w3_i3,3,armijo_gd,0,False,1.0,1,0.0,-9.042329526349814,2.957670473650186,0.0055096443758667,11780,0.080310931921156,1.0,5,True,6.445197487744529,629.6710169927354,0.2582684248356707,1.0,410.2476360142096,47,0.0171570220393335,7.038627732680275,6.77960048509694,0.95624895931081,1.0657963180586585,1.9834002240579465,0.3059393082256822,1.7705991148629974,0.2309486117600271,-3.1350212255536296,0.5164568041119157,target_biased,0
ct_w3_i3,3,armijo_gd,50,False,1.0,1,0.0,-10.99008187559406,1.0099181244059388,2.085209501579492e-06,11780,0.9268409132319614,1.0,5,True,0.3263164628780237,1.385853870788806,0.0019821278432357,0.0076746812720018,304085061.5676472,47,3.969480365726879e-09,1.2070596814036247,8.667015867560375,0.8423990127977087,1.2002910806345397,4.670258339028217,0.6396662891010948,0.0135887838670621,0.1881454059395888,-0.0001846550469857,0.5615267861694057,target_biased,0
ct_w3_i3,3,armijo_gd,100,False,1.0,1,0.0,-10.994865091904176,1.0051349080958245,5.136673165504726e-07,11780,0.943648245797146,1.0,5,True,0.2520110232153879,1.286610219788245,0.0010208266701162,0.0039525802303001,997524799.3678086,47,9.858099357263032e-10,0.9833698583501728,8.984853722627873,0.8227416033775893,1.2152723242190322,5.107130701533788,0.6908798123974466,0.0069984350571944,0.1901415806035896,-4.897809324976866e-05,0.5231654654115292,target_biased,0
