instance_id,width,optimizer,success,first_success,minimum_gap,final_gap,gradient_evaluations,projection_displacement,initialization,seed
ct_w3_i4,3,projected_adam,False,-1,2.2557360265485187,2.2557360265485187,200,0.0,target_biased,19
ct_w3_i4,3,ray_projected,False,-1,0.2945862072871676,0.2945862072871676,200,2.0120517529402937,target_biased,19
ct_w3_i4,3,target_direction,False,-1,0.5393723321184787,0.5393723321184787,200,0.0,target_biased,19
ct_w3_i4,3,adam,False,-1,1.0120062760659447,1.0120062760659447,200,0.0,target_biased,42
ct_w3_i4,3,armijo_gd,False,-1,1.003390518252747,1.003390518252747,399,0.0,target_biased,42
ct_w3_i4,3,diagonal_fisher,False,-1,1.000000003770788,1.000000003770788,399,0.0,target_biased,42
ct_w3_i4,3,exact_natural,True,8,0.0435198222272195,0.0435198222272195,17,0.0,target_biased,42
ct_w3_i4,3,projected_adam,False,-1,2.147806841002618,2.147806841002618,200,0.0,target_biased,42
ct_w3_i4,3,ray_projected,False,-1,0.2704325418900559,0.2704325418900559,200,1.6763848657146516,target_biased,42
ct_w3_i4,3,target_direction,False,-1,0.7662718119790703,0.7662718119790703,200,0.0,target_biased,42
ct_w3_i4,3,adam,True,45,0.0984982407991221,0.0984982407991221,46,0.0,target_biased,50
ct_w3_i4,3,armijo_gd,True,6,0.0924628284901256,0.0924628284901256,13,0.0,target_biased,50
ct_w3_i4,3,diagonal_fisher,True,2,0.0832539484844048,0.0832539484844048,5,0.0,target_biased,50
ct_w3_i4,3,exact_natural,True,5,0.0595443620522413,0.0595443620522413,11,0.0,target_biased,50
ct_w3_i4,3,projected_adam,False,-1,1.7072546228872447,1.7072546228872447,200,0.0,target_biased,50
ct_w3_i4,3,ray_projected,False,-1,0.2588981513282284,0.2588981513282284,200,2.0832636273814567,target_biased,50
ct_w3_i4,3,target_direction,False,-1,0.1596800422494801,0.1596800422494801,200,0.0,target_biased,50
ct_w3_i4,3,adam,True,52,0.0988964780456367,0.0988964780456367,53,0.0,target_biased,101
ct_w3_i4,3,armijo_gd,True,7,0.08674370340165,0.08674370340165,15,0.0,target_biased,101
ct_w3_i4,3,diagonal_fisher,True,4,0.0153054917705386,0.0153054917705386,9,0.0,target_biased,101
ct_w3_i4,3,exact_natural,True,5,0.0967367160598104,0.0967367160598104,11,0.0,target_biased,101
ct_w3_i4,3,projected_adam,False,-1,1.929211259676638,1.929211259676638,200,0.0,target_biased,101
ct_w3_i4,3,ray_projected,False,-1,0.2625420563935172,0.2625420563935172,200,2.080406047910241,target_biased,101
ct_w3_i4,3,target_direction,False,-1,0.2452715258054034,0.2452715258054034,200,0.0,target_biased,101
ct_w3_i5,3,adam,True,38,0.0989968809550241,0.0989968809550241,39,0.0,target_biased,0
ct_w3_i5,3,armijo_gd,True,6,0.0849321189102667,0.0849321189102667,13,0.0,target_biased,0
ct_w3_i5,3,diagonal_fisher,True,4,0.0080050487733736,0.0080050487733736,9,0.0,target_biased,0
ct_w3_i5,3,exact_natural,True,5,0.0998816715668695,0.0998816715668695,11,0.0,target_biased,0
ct_w3_i5,3,projected_adam,False,-1,2.403502268777201,2.403502268777201,200,0.0,target_biased,0
ct_w3_i5,3,ray_projected,False,-1,0.22330859059171,0.22330859059171,200,1.9560811367643487,target_biased,0
ct_w3_i5,3,target_direction,False,-1,0.2485648069688615,0.2485648069688615,200,0.0,target_biased,0
ct_w3_i5,3,adam,False,-1,1.0066680974034252,1.0066680974034252,200,0.0,target_biased,19
ct_w3_i5,3,armijo_gd,False,-1,1.003171355942765,1.003171355942765,399,0.0,target_biased,19
ct_w3_i5,3,diagonal_fisher,False,-1,1.0000000040708663,1.0000000040708663,399,0.0,target_biased,19
ct_w3_i5,3,exact_natural,True,6,0.0870527157916303,0.0870527157916303,13,0.0,target_biased,19
ct_w3_i5,3,projected_adam,False,-1,2.767064663619733,2.767064663619733,200,0.0,target_biased,19
ct_w3_i5,3,ray_projected,False,-1,0.2558248746653575,0.2558248746653575,200,2.0026103003961477,target_biased,19
ct_w3_i5,3,target_direction,False,-1,0.4734119952697178,0.4734119952697178,200,0.0,target_biased,19
ct_w3_i5,3,adam,True,54,0.0908014813876985,0.0908014813876985,55,0.0,target_biased,42
ct_w3_i5,3,armijo_gd,True,6,0.0987574462370766,0.0987574462370766,13,0.0,target_biased,42
ct_w3_i5,3,diagonal_fisher,True,5,0.0028035622816897,0.0028035622816897,11,0.0,target_biased,42
ct_w3_i5,3,exact_natural,True,7,0.0526574950534115,0.0526574950534115,15,0.0,target_biased,42
ct_w3_i5,3,projected_adam,False,-1,3.032826372294032,3.032826372294032,200,0.0,target_biased,42
ct_w3_i5,3,ray_projected,False,-1,0.2421477055356522,0.2421477055356522,200,1.7184716352470255,target_biased,42
ct_w3_i5,3,target_direction,False,-1,0.6016123153103994,0.6016123153103994,200,0.0,target_biased,42
ct_w3_i5,3,adam,False,-1,1.008217962615273,1.008217962615273,200,0.0,target_biased,50
ct_w3_i5,3,armijo_gd,False,-1,1.0028346509417094,1.0028346509417094,399,0.0,target_biased,50
ct_w3_i5,3,diagonal_fisher,False,-1,1.000000002906182,1.000000002906182,399,0.0,target_biased,50
ct_w3_i5,3,exact_natural,True,6,0.0947409215102936,0.0947409215102936,13,0.0,target_biased,50
ct_w3_i5,3,projected_adam,False,-1,2.0313149884810464,2.0313149884810464,200,0.0,target_biased,50
ct_w3_i5,3,ray_projected,False,-1,0.2315784898324224,0.2315784898324224,200,2.06768355066534,target_biased,50
ct_w3_i5,3,target_direction,False,-1,0.4785008593690882,0.4785008593690882,200,0.0,target_biased,50
ct_w3_i5,3,adam,False,-1,1.008671592926655,1.008671592926655,200,0.0,target_biased,101
ct_w3_i5,3,armijo_gd,False,-1,1.0029243022411514,1.0029243022411514,399,0.0,target_biased,101
ct_w3_i5,3,diagonal_fisher,False,-1,1.0000000028790694,1.0000000028790694,399,0.0,target_biased,101
ct_w3_i5,3,exact_natural,True,10,0.059645189864069,0.059645189864069,21,0.0,target_biased,101
ct_w3_i5,3,projected_adam,False,-1,1.649282921974926,1.649282921974926,200,0.0,target_biased,101
ct_w3_i5,3,ray_projected,False,-1,0.240833432517622,0.240833432517622,200,2.4062100415874736,target_biased,101
ct_w3_i5,3,target_direction,False,-1,0.9963904231134162,0.9963904231134162,200,0.0,target_biased,101
ct_w4_i1,4,adam,False,-1,1.0068394996466008,1.0068394996466008,200,0.0,target_biased,0
ct_w4_i1,4,armijo_gd,False,-1,1.0024804875779,1.0024804875779,399,0.0,target_biased,0
ct_w4_i1,4,diagonal_fisher,False,-1,1.000000002389994,1.000000002389994,399,0.0,target_biased,0
ct_w4_i1,4,exact_natural,True,7,0.0449691122721045,0.0449691122721045,15,0.0,target_biased,0
ct_w4_i1,4,projected_adam,False,-1,1.6100230546973189,1.6100230546973189,200,0.0,target_biased,0
ct_w4_i1,4,ray_projected,False,-1,0.1945854912671105,0.1945854912671105,200,1.846309329080287,target_biased,0
ct_w4_i1,4,target_direction,False,-1,0.5140318993477457,0.5140318993477457,200,0.0,target_biased,0
ct_w4_i1,4,adam,False,-1,2.0042212768867795,2.0042212768867795,200,0.0,target_biased,19
ct_w4_i1,4,armijo_gd,False,-1,1.0023434760180407,1.0023434760180407,399,0.0,target_biased,19
ct_w4_i1,4,diagonal_fisher,False,-1,1.0000000105157092,1.0000000105157092,399,0.0,target_biased,19
ct_w4_i1,4,exact_natural,True,8,0.0797094294026017,0.0797094294026017,17,0.0,target_biased,19
ct_w4_i1,4,projected_adam,False,-1,2.340893056237297,2.340893056237297,200,0.0,target_biased,19
ct_w4_i1,4,ray_projected,False,-1,0.2136579792920816,0.2136579792920816,200,2.184204993364262,target_biased,19
ct_w4_i1,4,target_direction,False,-1,0.9218655327720152,0.9218655327720152,200,0.0,target_biased,19
ct_w4_i1,4,adam,False,-1,1.008311368355738,1.008311368355738,200,0.0,target_biased,42
ct_w4_i1,4,armijo_gd,False,-1,1.0024066234250348,1.0024066234250348,399,0.0,target_biased,42
ct_w4_i1,4,diagonal_fisher,False,-1,1.0000000064939716,1.0000000064939716,399,0.0,target_biased,42
ct_w4_i1,4,exact_natural,True,5,0.0621565490263922,0.0621565490263922,11,0.0,target_biased,42
ct_w4_i1,4,projected_adam,False,-1,1.7931537692693276,1.7931537692693276,200,0.0,target_biased,42
ct_w4_i1,4,ray_projected,False,-1,0.2065445607541853,0.2065445607541853,200,1.903322578288634,target_biased,42
ct_w4_i1,4,target_direction,False,-1,0.1700277065644577,0.1700277065644577,200,0.0,target_biased,42
ct_w4_i1,4,adam,False,-1,1.0078082083697826,1.0078082083697826,200,0.0,target_biased,50
ct_w4_i1,4,armijo_gd,False,-1,1.0025376289786916,1.0025376289786916,399,0.0,target_biased,50
ct_w4_i1,4,diagonal_fisher,False,-1,1.0000155627453555,1.0000155627453555,399,0.0,target_biased,50
ct_w4_i1,4,exact_natural,True,7,0.0397238722551147,0.0397238722551147,15,0.0,target_biased,50
ct_w4_i1,4,projected_adam,False,-1,1.924563939286422,1.924563939286422,200,0.0,target_biased,50
ct_w4_i1,4,ray_projected,False,-1,0.2026967718604488,0.2026967718604488,200,1.9892167204832067,target_biased,50
ct_w4_i1,4,target_direction,False,-1,0.4906918750507643,0.4906918750507643,200,0.0,target_biased,50
ct_w4_i1,4,adam,False,-1,1.0065499770949202,1.0065499770949202,200,0.0,target_biased,101
ct_w4_i1,4,armijo_gd,False,-1,1.002515655832477,1.002515655832477,399,0.0,target_biased,101
ct_w4_i1,4,diagonal_fisher,False,-1,1.0000000047995703,1.0000000047995703,399,0.0,target_biased,101
ct_w4_i1,4,exact_natural,True,6,0.0565061687819721,0.0565061687819721,13,0.0,target_biased,101
ct_w4_i1,4,projected_adam,False,-1,1.993023166820878,1.993023166820878,200,0.0,target_biased,101
ct_w4_i1,4,ray_projected,False,-1,0.1956161447112503,0.1956161447112503,200,2.2042246432335717,target_biased,101
ct_w4_i1,4,target_direction,False,-1,0.3398926578859207,0.3398926578859207,200,0.0,target_biased,101
ct_w4_i2,4,adam,True,31,0.0981698815847327,0.0981698815847327,32,0.0,target_biased,0
ct_w4_i2,4,armijo_gd,True,4,0.0854847137676557,0.0854847137676557,9,0.0,target_biased,0
ct_w4_i2,4,diagonal_fisher,True,2,0.0152383465397623,0.0152383465397623,5,0.0,target_biased,0
ct_w4_i2,4,exact_natural,True,4,0.0798712284102478,0.0798712284102478,9,0.0,target_biased,0
ct_w4_i2,4,projected_adam,False,-1,1.147435058424902,1.147435058424902,200,0.0,target_biased,0
ct_w4_i2,4,ray_projected,False,-1,0.1294360679205795,0.1294360679205795,200,1.881491562897813,target_biased,0
ct_w4_i2,4,target_direction,True,189,0.0989200149703055,0.0989200149703055,190,0.0,target_biased,0
ct_w4_i2,4,adam,False,-1,1.0090413244977547,1.0090413244977547,200,0.0,target_biased,19
ct_w4_i2,4,armijo_gd,False,-1,1.0026569047911913,1.0026569047911913,399,0.0,target_biased,19
ct_w4_i2,4,diagonal_fisher,False,-1,1.0000000025871572,1.0000000025871572,399,0.0,target_biased,19
ct_w4_i2,4,exact_natural,True,5,0.0895148985021201,0.0895148985021201,11,0.0,target_biased,19
ct_w4_i2,4,projected_adam,False,-1,2.4621046062922485,2.4621046062922485,200,0.0,target_biased,19
ct_w4_i2,4,ray_projected,False,-1,0.1468915995504272,0.1468915995504272,200,1.958469356054544,target_biased,19
ct_w4_i2,4,target_direction,False,-1,0.2280764262356278,0.2280764262356278,200,0.0,target_biased,19
ct_w4_i2,4,adam,True,42,0.0967970604322516,0.0967970604322516,43,0.0,target_biased,42
ct_w4_i2,4,armijo_gd,True,5,0.0888368829747747,0.0888368829747747,11,0.0,target_biased,42
ct_w4_i2,4,diagonal_fisher,True,2,0.0404543436220414,0.0404543436220414,5,0.0,target_biased,42
ct_w4_i2,4,exact_natural,True,5,0.0509339792082759,0.0509339792082759,11,0.0,target_biased,42
ct_w4_i2,4,projected_adam,False,-1,1.5589815125718278,1.5589815125718278,200,0.0,target_biased,42
ct_w4_i2,4,ray_projected,False,-1,0.1467947045871263,0.1467947045871263,200,1.7092552876467224,target_biased,42
ct_w4_i2,4,target_direction,False,-1,0.137945582177954,0.137945582177954,200,0.0,target_biased,42
ct_w4_i2,4,adam,False,-1,1.0115914730016409,1.0115914730016409,200,0.0,target_biased,50
ct_w4_i2,4,armijo_gd,False,-1,1.0027901038378193,1.0027901038378193,399,0.0,target_biased,50
ct_w4_i2,4,diagonal_fisher,False,-1,1.0000000027314346,1.0000000027314346,399,0.0,target_biased,50
ct_w4_i2,4,exact_natural,True,7,0.0432213051798768,0.0432213051798768,15,0.0,target_biased,50
ct_w4_i2,4,projected_adam,False,-1,2.636633608840187,2.636633608840187,200,0.0,target_biased,50
ct_w4_i2,4,ray_projected,False,-1,0.1398296045038698,0.1398296045038698,200,2.324575407845235,target_biased,50
ct_w4_i2,4,target_direction,False,-1,0.5414202655329436,0.5414202655329436,200,0.0,target_biased,50
ct_w4_i2,4,adam,True,40,0.098802750742486,0.098802750742486,41,0.0,target_biased,101
ct_w4_i2,4,armijo_gd,True,5,0.084153397815367,0.084153397815367,11,0.0,target_biased,101
ct_w4_i2,4,diagonal_fisher,True,2,0.0267854271394671,0.0267854271394671,5,0.0,target_biased,101
ct_w4_i2,4,exact_natural,True,5,0.0509381446860075,0.0509381446860075,11,0.0,target_biased,101
ct_w4_i2,4,projected_adam,False,-1,2.086869818801528,2.086869818801528,200,0.0,target_biased,101
ct_w4_i2,4,ray_projected,False,-1,0.1458674800040658,0.1458674800040658,200,2.344813481506593,target_biased,101
ct_w4_i2,4,target_direction,False,-1,0.1348296185523878,0.1348296185523878,200,0.0,target_biased,101
ct_w4_i3,4,adam,True,34,0.0951220043301148,0.0951220043301148,35,0.0,target_biased,0
ct_w4_i3,4,armijo_gd,True,5,0.0870427757867418,0.0870427757867418,11,0.0,target_biased,0
ct_w4_i3,4,diagonal_fisher,True,2,0.0637183503453968,0.0637183503453968,5,0.0,target_biased,0
ct_w4_i3,4,exact_natural,True,5,0.0424109887544865,0.0424109887544865,11,0.0,target_biased,0
ct_w4_i3,4,projected_adam,False,-1,1.2283674910986946,1.2283674910986946,200,0.0,target_biased,0
ct_w4_i3,4,ray_projected,False,-1,0.2403069492580947,0.2403069492580947,200,1.932448806673128,target_biased,0
ct_w4_i3,4,target_direction,False,-1,0.113820481166071,0.113820481166071,200,0.0,target_biased,0
ct_w4_i3,4,adam,False,-1,1.010275149349111,1.010275149349111,200,0.0,target_biased,19
ct_w4_i3,4,armijo_gd,False,-1,1.0029883190597726,1.0029883190597726,399,0.0,target_biased,19
ct_w4_i3,4,diagonal_fisher,False,-1,1.0000000029302765,1.0000000029302765,399,0.0,target_biased,19
ct_w4_i3,4,exact_natural,True,7,0.0619628211871674,0.0619628211871674,15,0.0,target_biased,19
ct_w4_i3,4,projected_adam,False,-1,2.347425423342022,2.347425423342022,200,0.0,target_biased,19
ct_w4_i3,4,ray_projected,False,-1,0.2662824656537044,0.2662824656537044,200,1.9346033157616924,target_biased,19
ct_w4_i3,4,target_direction,False,-1,0.6240042466491218,0.6240042466491218,200,0.0,target_biased,19
ct_w4_i3,4,adam,False,-1,1.0104618702557475,1.0104618702557475,200,0.0,target_biased,42
ct_w4_i3,4,armijo_gd,False,-1,1.0030576020490418,1.0030576020490418,399,0.0,target_biased,42
ct_w4_i3,4,diagonal_fisher,False,-1,1.0000000039064556,1.0000000039064556,399,0.0,target_biased,42
ct_w4_i3,4,exact_natural,True,7,0.0891475213316503,0.0891475213316503,15,0.0,target_biased,42
ct_w4_i3,4,projected_adam,False,-1,1.8469514366181732,1.8469514366181732,200,0.0,target_biased,42
ct_w4_i3,4,ray_projected,False,-1,0.2653343237573313,0.2653343237573313,200,1.803880071598104,target_biased,42
ct_w4_i3,4,target_direction,False,-1,0.7080168933314166,0.7080168933314166,200,0.0,target_biased,42
ct_w4_i3,4,adam,False,-1,1.0088472208518835,1.0088472208518835,200,0.0,target_biased,50
ct_w4_i3,4,armijo_gd,False,-1,1.0028595334171104,1.0028595334171104,399,0.0,target_biased,50
ct_w4_i3,4,diagonal_fisher,False,-1,1.0000000033878962,1.0000000033878962,399,0.0,target_biased,50
ct_w4_i3,4,exact_natural,True,7,0.0437240455995695,0.0437240455995695,15,0.0,target_biased,50
ct_w4_i3,4,projected_adam,False,-1,1.9216374338519469,1.9216374338519469,200,0.0,target_biased,50
ct_w4_i3,4,ray_projected,False,-1,0.2537524111086675,0.2537524111086675,200,2.0567401631600286,target_biased,50
ct_w4_i3,4,target_direction,False,-1,0.5255321921568896,0.5255321921568896,200,0.0,target_biased,50
ct_w4_i3,4,adam,False,-1,1.0098342328968073,1.0098342328968073,200,0.0,target_biased,101
ct_w4_i3,4,armijo_gd,False,-1,1.0028362673963311,1.0028362673963311,399,0.0,target_biased,101
ct_w4_i3,4,diagonal_fisher,False,-1,1.000000002877217,1.000000002877217,399,0.0,target_biased,101
ct_w4_i3,4,exact_natural,True,6,0.0659304383376806,0.0659304383376806,13,0.0,target_biased,101
ct_w4_i3,4,projected_adam,False,-1,1.9085417696854807,1.9085417696854807,200,0.0,target_biased,101
ct_w4_i3,4,ray_projected,False,-1,0.2599131563767418,0.2599131563767418,200,2.385936901131597,target_biased,101
ct_w4_i3,4,target_direction,False,-1,0.384399172329541,0.384399172329541,200,0.0,target_biased,101
ct_w4_i4,4,adam,True,43,0.0966043069639148,0.0966043069639148,44,0.0,target_biased,0
ct_w4_i4,4,armijo_gd,True,5,0.0932831233544195,0.0932831233544195,11,0.0,target_biased,0
ct_w4_i4,4,diagonal_fisher,True,3,0.0070475852101701,0.0070475852101701,7,0.0,target_biased,0
ct_w4_i4,4,exact_natural,True,5,0.0695762057989615,0.0695762057989615,11,0.0,target_biased,0
ct_w4_i4,4,projected_adam,False,-1,2.092201755276875,2.092201755276875,200,0.0,target_biased,0
ct_w4_i4,4,ray_projected,False,-1,0.1142023011396577,0.1142023011396577,200,1.9122564706216023,target_biased,0
ct_w4_i4,4,target_direction,False,-1,0.186350679042178,0.186350679042178,200,0.0,target_biased,0
ct_w4_i4,4,adam,True,47,0.0971641518602073,0.0971641518602073,48,0.0,target_biased,19
ct_w4_i4,4,armijo_gd,True,5,0.0972966923301594,0.0972966923301594,11,0.0,target_biased,19
ct_w4_i4,4,diagonal_fisher,True,2,0.0356412202541989,0.0356412202541989,5,0.0,target_biased,19
ct_w4_i4,4,exact_natural,True,5,0.0472875068068336,0.0472875068068336,11,0.0,target_biased,19
ct_w4_i4,4,projected_adam,False,-1,1.8648911271309512,1.8648911271309512,200,0.0,target_biased,19
ct_w4_i4,4,ray_projected,False,-1,0.1227875329103813,0.1227875329103813,200,2.2140122776700077,target_biased,19
ct_w4_i4,4,target_direction,False,-1,0.1298352090952761,0.1298352090952761,200,0.0,target_biased,19
ct_w4_i4,4,adam,True,43,0.0976824565347396,0.0976824565347396,44,0.0,target_biased,42
ct_w4_i4,4,armijo_gd,True,5,0.0944766591794241,0.0944766591794241,11,0.0,target_biased,42
ct_w4_i4,4,diagonal_fisher,True,2,0.0590462248736169,0.0590462248736169,5,0.0,target_biased,42
ct_w4_i4,4,exact_natural,True,5,0.0389469535588222,0.0389469535588222,11,0.0,target_biased,42
ct_w4_i4,4,projected_adam,False,-1,1.7420654231869488,1.7420654231869488,200,0.0,target_biased,42
ct_w4_i4,4,ray_projected,False,-1,0.1191772042010743,0.1191772042010743,200,1.8484529323852907,target_biased,42
ct_w4_i4,4,target_direction,False,-1,0.1074718318216341,0.1074718318216341,200,0.0,target_biased,42
ct_w4_i4,4,adam,True,48,0.0993718678215813,0.0993718678215813,49,0.0,target_biased,50
ct_w4_i4,4,armijo_gd,True,5,0.0951102507650478,0.0951102507650478,11,0.0,target_biased,50
ct_w4_i4,4,diagonal_fisher,True,3,0.0748411870304508,0.0748411870304508,7,0.0,target_biased,50
ct_w4_i4,4,exact_natural,True,5,0.0924169863785291,0.0924169863785291,11,0.0,target_biased,50
ct_w4_i4,4,projected_adam,False,-1,3.350877985382164,3.350877985382164,200,0.0,target_biased,50
ct_w4_i4,4,ray_projected,False,-1,0.117733101120562,0.117733101120562,200,2.288935585459212,target_biased,50
ct_w4_i4,4,target_direction,False,-1,0.2447433230199536,0.2447433230199536,200,0.0,target_biased,50
ct_w4_i4,4,adam,False,-1,1.0127068890609436,1.0127068890609436,200,0.0,target_biased,101
ct_w4_i4,4,armijo_gd,False,-1,1.0031026431531274,1.0031026431531274,399,0.0,target_biased,101
ct_w4_i4,4,diagonal_fisher,False,-1,1.0000000039973287,1.0000000039973287,399,0.0,target_biased,101
ct_w4_i4,4,exact_natural,True,5,0.0915220992548953,0.0915220992548953,11,0.0,target_biased,101
ct_w4_i4,4,projected_adam,False,-1,2.189032603203932,2.189032603203932,200,0.0,target_biased,101
ct_w4_i4,4,ray_projected,False,-1,0.1113502905746592,0.1113502905746592,200,2.544851484541118,target_biased,101
ct_w4_i4,4,target_direction,False,-1,0.2367618980169759,0.2367618980169759,200,0.0,target_biased,101
ct_w4_i5,4,adam,True,35,0.0963427764192879,0.0963427764192879,36,0.0,target_biased,0
ct_w4_i5,4,armijo_gd,True,4,0.0991926693278628,0.0991926693278628,9,0.0,target_biased,0
ct_w4_i5,4,diagonal_fisher,True,3,0.0141119199109454,0.0141119199109454,7,0.0,target_biased,0
ct_w4_i5,4,exact_natural,True,5,0.0488082554555635,0.0488082554555635,11,0.0,target_biased,0
ct_w4_i5,4,projected_adam,False,-1,1.3978326678886326,1.3978326678886326,200,0.0,target_biased,0
ct_w4_i5,4,ray_projected,False,-1,0.1485474187996587,0.1485474187996587,200,2.1299395719819465,target_biased,0
ct_w4_i5,4,target_direction,False,-1,0.1307779525672092,0.1307779525672092,200,0.0,target_biased,0
ct_w4_i5,4,adam,False,-1,1.010680200322872,1.010680200322872,200,0.0,target_biased,19
ct_w4_i5,4,armijo_gd,False,-1,1.0030697503349764,1.0030697503349764,399,0.0,target_biased,19
ct_w4_i5,4,diagonal_fisher,False,-1,1.0000000039870454,1.0000000039870454,399,0.0,target_biased,19
ct_w4_i5,4,exact_natural,True,8,0.0582021287580882,0.0582021287580882,17,0.0,target_biased,19
ct_w4_i5,4,projected_adam,False,-1,2.186564770822338,2.186564770822338,200,0.0,target_biased,19
ct_w4_i5,4,ray_projected,False,-1,0.1657920825268029,0.1657920825268029,200,2.144125350731038,target_biased,19
ct_w4_i5,4,target_direction,False,-1,0.8655017681477872,0.8655017681477872,200,0.0,target_biased,19
ct_w4_i5,4,adam,False,-1,1.010814391454728,1.010814391454728,200,0.0,target_biased,42
ct_w4_i5,4,armijo_gd,False,-1,1.00305152508108,1.00305152508108,399,0.0,target_biased,42
ct_w4_i5,4,diagonal_fisher,False,-1,1.000000003028843,1.000000003028843,399,0.0,target_biased,42
ct_w4_i5,4,exact_natural,True,6,0.0697747760911369,0.0697747760911369,13,0.0,target_biased,42
ct_w4_i5,4,projected_adam,False,-1,2.009537094392304,2.009537094392304,200,0.0,target_biased,42
ct_w4_i5,4,ray_projected,False,-1,0.1512599919077768,0.1512599919077768,200,1.81238961488598,target_biased,42
ct_w4_i5,4,target_direction,False,-1,0.4034138364001638,0.4034138364001638,200,0.0,target_biased,42
ct_w4_i5,4,adam,True,43,0.0982386569340789,0.0982386569340789,44,0.0,target_biased,50
ct_w4_i5,4,armijo_gd,True,6,0.0843366549954502,0.0843366549954502,13,0.0,target_biased,50
ct_w4_i5,4,diagonal_fisher,True,3,0.0051324347683365,0.0051324347683365,7,0.0,target_biased,50
ct_w4_i5,4,exact_natural,True,5,0.0542165842762099,0.0542165842762099,11,0.0,target_biased,50
ct_w4_i5,4,projected_adam,False,-1,1.627158387723325,1.627158387723325,200,0.0,target_biased,50
ct_w4_i5,4,ray_projected,False,-1,0.1554265429663281,0.1554265429663281,200,1.8319059068076824,target_biased,50
ct_w4_i5,4,target_direction,False,-1,0.1463972035195038,0.1463972035195038,200,0.0,target_biased,50
ct_w4_i5,4,adam,True,42,0.0967224486039022,0.0967224486039022,43,0.0,target_biased,101
ct_w4_i5,4,armijo_gd,True,5,0.0960741612707032,0.0960741612707032,11,0.0,target_biased,101
ct_w4_i5,4,diagonal_fisher,True,2,0.0580907790892002,0.0580907790892002,5,0.0,target_biased,101
ct_w4_i5,4,exact_natural,True,5,0.0412308343637644,0.0412308343637644,11,0.0,target_biased,101
ct_w4_i5,4,projected_adam,False,-1,1.54211403683302,1.54211403683302,200,0.0,target_biased,101
ct_w4_i5,4,ray_projected,False,-1,0.1565728739836949,0.1565728739836949,200,2.270680283859122,target_biased,101
ct_w4_i5,4,target_direction,False,-1,0.1131861468467665,0.1131861468467665,200,0.0,target_biased,101
ct_w5_i1,5,adam,True,31,0.0976632763244627,0.0976632763244627,32,0.0,target_biased,0
ct_w5_i1,5,armijo_gd,True,3,0.0926021471903268,0.0926021471903268,7,0.0,target_biased,0
ct_w5_i1,5,diagonal_fisher,True,2,0.0852004294071147,0.0852004294071147,5,0.0,target_biased,0
ct_w5_i1,5,exact_natural,True,5,0.0474758263562282,0.0474758263562282,11,0.0,target_biased,0
ct_w5_i1,5,projected_adam,False,-1,1.178685748507533,1.178685748507533,200,0.0,target_biased,0
ct_w5_i1,5,ray_projected,False,-1,0.1646884365602989,0.1646884365602989,200,2.1459769986331003,target_biased,0
ct_w5_i1,5,target_direction,False,-1,0.1268089138965162,0.1268089138965162,200,0.0,target_biased,0
ct_w5_i1,5,adam,False,-1,1.0061070257971585,1.0061070257971585,200,0.0,target_biased,19
ct_w5_i1,5,armijo_gd,False,-1,1.0021964096591294,1.0021964096591294,399,0.0,target_biased,19
ct_w5_i1,5,diagonal_fisher,False,-1,1.0000000020990765,1.0000000020990765,399,0.0,target_biased,19
ct_w5_i1,5,exact_natural,True,6,0.0641360791862055,0.0641360791862055,13,0.0,target_biased,19
ct_w5_i1,5,projected_adam,False,-1,1.935316731398048,1.935316731398048,200,0.0,target_biased,19
ct_w5_i1,5,ray_projected,False,-1,0.1805908265620708,0.1805908265620708,200,2.2186419701923485,target_biased,19
ct_w5_i1,5,target_direction,False,-1,0.3601853906518357,0.3601853906518357,200,0.0,target_biased,19
ct_w5_i1,5,adam,False,-1,1.008670131958823,1.008670131958823,200,0.0,target_biased,42
ct_w5_i1,5,armijo_gd,False,-1,1.002062620453561,1.002062620453561,399,0.0,target_biased,42
ct_w5_i1,5,diagonal_fisher,False,-1,1.0000000020339233,1.0000000020339233,399,0.0,target_biased,42
ct_w5_i1,5,exact_natural,True,6,0.0935022194352601,0.0935022194352601,13,0.0,target_biased,42
ct_w5_i1,5,projected_adam,False,-1,2.037413712869178,2.037413712869178,200,0.0,target_biased,42
ct_w5_i1,5,ray_projected,False,-1,0.1781849963531421,0.1781849963531421,200,1.8075017784980163,target_biased,42
ct_w5_i1,5,target_direction,False,-1,0.4766151192478975,0.4766151192478975,200,0.0,target_biased,42
ct_w5_i1,5,adam,False,-1,1.006917556355372,1.006917556355372,200,0.0,target_biased,50
ct_w5_i1,5,armijo_gd,False,-1,1.001960512078048,1.001960512078048,399,0.0,target_biased,50
ct_w5_i1,5,diagonal_fisher,False,-1,1.0000039415807225,1.0000039415807225,399,0.0,target_biased,50
ct_w5_i1,5,exact_natural,True,10,0.0625313161573561,0.0625313161573561,21,0.0,target_biased,50
ct_w5_i1,5,projected_adam,False,-1,1.557544697008607,1.557544697008607,200,0.0,target_biased,50
ct_w5_i1,5,ray_projected,False,-1,0.1643856391210043,0.1643856391210043,200,2.0939005735027694,target_biased,50
ct_w5_i1,5,target_direction,False,-1,0.9830004782152616,0.9830004782152616,200,0.0,target_biased,50
ct_w5_i1,5,adam,False,-1,1.005845532416732,1.005845532416732,200,0.0,target_biased,101
