instance_id,instance_width,split,graph,seed,budget,success,first_success_step,minimum_gap,final_gap,final_pstar,final_dominant_probability,final_dominant_gap,final_dominant_hamming,final_dominant_local_min,final_gradient_rms,final_fisher_condition,final_fisher_rank,gradient_evaluations,iterations,mean_accepted_alpha,minimum_accepted_alpha,first_direction_cosine_exact_natural,first_direction_cosine_projected_target,final_target_beta,final_transverse_norm,initial_target_beta
ct_w3_i2,3,evaluation,chain,42,200,0,,1.0000000000197566,1.0000000000196891,1.1706971637145043e-96,0.9999999999803142,1.0,11,1,1.2982494921709821e-11,949173591891.9923,20,167,82,0.9908536585365854,0.25,1.0,-0.33244465543186247,4.1713192913120265,50.557038987640375,1.0086279394676254
ct_w3_i2,3,evaluation,chain,50,200,0,,2.0000000000035136,2.0000000000035136,3.8233029792425054e-74,0.9928987310019076,2.0,9,1,8.146283276059371e-13,733124440842.7883,15,78,39,1.0,1.0,1.0,-0.14677356998519006,2.933977718862664,32.58008000917341,1.0491819923900938
ct_w3_i2,3,evaluation,chain,101,200,0,,2.000000000116138,2.000000000116138,1.5475723589168705e-68,0.49183474754074574,2.0,10,1,2.914216461418156e-11,442569893784.0449,17,60,30,1.0,1.0,1.0,-0.4587279079316206,2.3560895400500246,29.826579468389628,0.9881147522374065
ct_w3_i2,3,evaluation,problem_tree,0,200,1,4.0,0.06316782780161212,0.06316782780161212,0.9414988822993157,0.9414988822993157,0.0,0,1,0.020095342799988335,18169190.753663514,31,10,5,1.0,1.0,1.0,0.8014295655571094,2.7541013016267404,5.182152144565806,1.0571881135579093
ct_w3_i2,3,evaluation,problem_tree,19,200,1,5.0,0.08169935185907029,0.08169935185907029,0.9222220471668833,0.9222220471668833,0.0,0,1,0.032929649539687994,7394711040.7866,31,12,6,1.0,1.0,1.0,0.8020604035190381,3.1094921793900054,6.265569536599937,0.9749912570658351
ct_w3_i2,3,evaluation,problem_tree,42,200,1,5.0,0.08072159139118362,0.08072159139118362,0.9214906234150481,0.9214906234150481,0.0,0,1,0.041786382112087433,465037862.51470095,31,12,6,1.0,1.0,1.0,0.8792712166011477,3.2502686459338097,5.717895610272436,1.0357562398272306
ct_w3_i2,3,evaluation,problem_tree,50,200,1,5.0,0.08483807799953347,0.08483807799953347,0.9173413662643041,0.9173413662643041,0.0,0,1,0.03725924182460655,493587843.3425923,31,12,6,1.0,1.0,1.0,0.8219413688286495,3.129659585733211,6.410912666495805,1.0452097881866982
ct_w3_i2,3,evaluation,problem_tree,101,200,1,5.0,0.05320975216614521,0.05320975216614521,0.9492808563247492,0.9492808563247492,0.0,0,1,0.016139181909323067,57874914.741011284,31,12,6,1.0,1.0,1.0,0.8535954804596898,3.0741145031282495,7.302698497373756,1.0075505606485464
ct_w3_i2,3,evaluation,width2,0,200,1,11.0,0.06175215261848699,0.06175215261848699,0.9396519096016492,0.9396519096016492,0.0,0,1,0.047997763219678254,847101738.9574919,43,24,12,1.0,1.0,1.0,0.9648925623469793,6.315719550793505,8.568386078087382,1.068563535671556
ct_w3_i2,3,evaluation,width2,19,200,0,,1.000002147890232,1.0000020973330699,2.8337740448733846e-13,0.45491774749114744,1.0,9,1,2.078678349634102e-06,813585761383.8054,41,401,200,1.0,1.0,1.0,0.9725133583072659,11.869359087556093,31.30058405324831,0.9790977398322165
ct_w3_i2,3,evaluation,width2,42,200,0,,1.0000062121644202,1.000006148375732,1.686426959459818e-11,0.3446013624193717,1.0,6,1,6.057007524702301e-06,964957122414.4269,37,401,200,1.0,1.0,1.0,0.9808498448493709,12.314305541299975,31.933947833625076,1.0215293846037163
ct_w3_i2,3,evaluation,width2,50,200,1,14.0,0.07568758528889497,0.07568758528889497,0.9251067391970601,0.9251067391970601,0.0,0,1,0.052981920267020685,28006292319.85697,43,30,15,1.0,1.0,1.0,0.9667975663676444,7.772961567913905,9.538302590891893,1.033785975747027
ct_w3_i2,3,evaluation,width2,101,200,1,13.0,0.05854167701433255,0.05854167701433255,0.9419043803790309,0.9419043803790309,0.0,0,1,0.04720191157650671,27716848536.456856,43,28,14,1.0,1.0,1.0,0.9773645614814745,7.1292163139291835,9.026578257061425,0.9796022089760934
ct_w3_i2,3,evaluation,width3,0,200,1,9.0,0.08899985702149138,0.08899985702149138,0.9130664693458801,0.9130664693458801,0.0,0,1,0.04991252589011468,429397.4512729344,47,20,10,1.0,1.0,1.0,0.9999999999999999,5.576708615661986,1.9388069768229999,1.076708615661985
ct_w3_i2,3,evaluation,width3,19,200,1,15.0,0.08344205522631043,0.08344205522631043,0.916822228955907,0.916822228955907,0.0,0,1,0.07516563235397747,94273830.46767767,47,32,16,1.0,1.0,1.0,1.0000000000000004,8.495215128947619,1.987147605632119,0.9952151289476184
ct_w3_i2,3,evaluation,width3,42,200,1,10.0,0.07666216823162131,0.07666216823162131,0.9248412494070082,0.9248412494070082,0.0,0,1,0.053983054603107115,861314.4496893084,47,22,11,1.0,1.0,1.0,1.0000000000000002,6.011251034090329,1.7781545158554992,1.0112510340903293
ct_w3_i2,3,evaluation,width3,50,200,1,12.0,0.06518483079854498,0.06518483079854498,0.9356570395704873,0.9356570395704873,0.0,0,1,0.04098351420935968,18902526.1556955,47,26,13,1.0,1.0,1.0,1.0,7.023112486349177,2.0673245780535905,1.0231124863491778
ct_w3_i2,3,evaluation,width3,101,200,1,15.0,0.06839833801983985,0.06839833801983985,0.931946811137381,0.931946811137381,0.0,0,1,0.04734587806255126,23531335.98330348,47,32,16,1.0,1.0,1.0,0.9999999999999998,8.457732268196251,2.4761052792693303,0.9577322681962521
ct_w3_i3,3,evaluation,chain,0,200,0,,2.0000000000295834,2.0000000000295834,2.0390968327304825e-85,0.8726629573960788,2.0,7,1,1.1941242965140765e-11,909965671111.2977,8,200,100,1.0,1.0,1.0,-0.8296644480128971,2.554110914142968,32.590153120354664,1.047108421848362
ct_w3_i3,3,evaluation,chain,19,200,0,,2.00000000011719,2.0000000001149587,4.46388669016345e-84,0.5061946626280696,2.0,8,1,3.469313766973322e-11,262011443692.18225,10,299,149,1.0,1.0,1.0,-0.8716440231871275,2.249443326448335,32.33791255722521,0.9619372637854843
ct_w3_i3,3,evaluation,chain,42,200,0,,2.0000000001431353,2.0000000001431353,4.8349647114483256e-85,0.6962976557579934,2.0,8,1,3.6513969981857987e-11,305210216781.39325,12,64,32,1.0,1.0,1.0,-0.8346880270997956,2.2738152346090974,30.625237958411336,1.0471447693712306
ct_w3_i3,3,evaluation,chain,50,200,0,,2.000000000231889,2.0000000002287806,2.0478574847319175e-74,0.668119388173694,2.0,8,1,6.236428641620408e-11,732255796458.082,15,379,189,1.0,1.0,1.0,-0.8300222429972952,2.6933043591460386,29.221075154139545,1.0409057795341736
