instance_id,instance_width,split,graph,samples_per_batch,total_samples_per_update,seed,method,success,first_success_step,minimum_gap,sample_batches,total_samples,first_direction_cosine_exact_ng,first_sample_rank,final_gap,final_pstar,final_dominant_probability,final_gradient_ratio,final_trap_candidate
ct_w6_i3,6,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,11.0,0.05115142909007275,11,5632,0.7550233667725758,29,0.05115142909007275,0.974335325081136,0.974335325081136,0.06298812019434889,0
ct_w6_i3,6,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,17.0,0.051783941019250435,17,8704,0.6089970416721979,31,0.051783941019250435,0.9601110007245557,0.9601110007245557,0.05426837650271885,0
ct_w6_i3,6,evaluation,width3,64,128,0,independent_equal_full_fisher,1,22.0,0.058272216912889974,22,2816,0.3796984960370656,31,0.058272216912889974,0.942164141216167,0.942164141216167,0.17919633917288855,0
ct_w6_i3,6,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,1.000120139693136,199,25472,0.4519156365248896,36,1.000120139693136,7.222197243060437e-41,0.9998387958118057,0.0002518811853540417,1
ct_w6_i3,6,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.000134889526592,199,25472,0.24165970869089384,41,1.000134889526592,1.2872932416950869e-25,0.9998694212440107,0.00032300723635773335,1
ct_w6_i3,6,evaluation,width3,64,128,50,independent_equal_full_fisher,1,15.0,0.07052505182221402,15,1920,0.44222810313423694,40,0.07052505182221402,0.941783637088189,0.941783637088189,0.18301501823011365,0
ct_w6_i3,6,evaluation,width3,64,128,101,independent_equal_full_fisher,0,,1.0003986213316303,199,25472,0.43135238361700823,36,1.0003986213316303,2.195018330387177e-45,0.7739133390557001,0.0007167884124818436,0
ct_w6_i3,6,evaluation,width3,256,512,0,independent_equal_full_fisher,1,24.0,0.07894297117201532,24,12288,0.6689742525586976,44,0.07894297117201532,0.9329681965426541,0.9329681965426541,0.27418615572571087,0
ct_w6_i3,6,evaluation,width3,256,512,19,independent_equal_full_fisher,0,,1.0000839563877797,199,101888,0.7015066455586303,46,1.0000839563877797,2.00479075452544e-18,0.5057507291243789,0.00021607009891133673,0
ct_w6_i3,6,evaluation,width3,256,512,42,independent_equal_full_fisher,1,20.0,0.08784827047785093,20,10240,0.8403797728588396,47,0.08784827047785093,0.9251708210338373,0.9251708210338373,0.4881298048172034,0
ct_w6_i3,6,evaluation,width3,256,512,50,independent_equal_full_fisher,0,,1.0000063540653255,199,101888,0.77803156471175,47,1.0000063540653255,2.5283681512673803e-10,0.6118369312121367,1.8920252195185852e-05,0
ct_w6_i3,6,evaluation,width3,256,512,101,independent_equal_full_fisher,0,,1.00005344136361,199,101888,0.6175312021228238,46,1.00005344136361,8.967442304131862e-28,0.7388459015192979,0.00016911687117275953,0
ct_w6_i4,6,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,11.0,0.03855918096269484,11,5632,0.6507516385993262,29,0.03855918096269484,0.9651267993693848,0.9651267993693848,0.021200832613571526,0
ct_w6_i4,6,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,14.0,0.09678496326944952,14,7168,0.519746250510473,29,0.09678496326944952,0.9043852090275041,0.9043852090275041,0.2651529955745032,0
ct_w6_i4,6,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,14.0,0.06857727365589383,14,7168,0.5148008804237834,28,0.06857727365589383,0.9320408232193473,0.9320408232193473,0.09637217615177313,0
ct_w6_i4,6,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,11.0,0.06141526460160307,11,5632,0.5142147896474899,28,0.06141526460160307,0.9421595382861953,0.9421595382861953,0.03364465815122948,0
ct_w6_i4,6,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,14.0,0.051089275954781854,14,7168,0.829154963838738,30,0.051089275954781854,0.9520280096334138,0.9520280096334138,0.04501769091076952,0
ct_w6_i4,6,evaluation,width3,64,128,0,independent_equal_full_fisher,1,15.0,0.04334205766673627,15,1920,0.04642193077663011,28,0.04334205766673627,0.9571643895380868,0.9571643895380868,0.03973503822100624,0
ct_w6_i4,6,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,2.0000805469740257,199,25472,0.4028081119792382,36,2.0000805469740257,1.7928070447141225e-36,0.9999360884253091,0.00010178747862354887,1
ct_w6_i4,6,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.000054933914969,199,25472,0.29905838123383593,37,1.000054933914969,7.085132545466516e-18,0.9999499659355521,5.124433435622002e-05,1
ct_w6_i4,6,evaluation,width3,64,128,50,independent_equal_full_fisher,1,17.0,0.09595952517005202,17,2176,0.2965411966064117,36,0.09595952517005202,0.9102157249406214,0.9102157249406214,0.2934674596322874,0
ct_w6_i4,6,evaluation,width3,64,128,101,independent_equal_full_fisher,1,15.0,0.05899138555999528,15,1920,0.2537707893321462,39,0.05899138555999528,0.9620903909607765,0.9620903909607765,0.14358444828664385,0
ct_w6_i4,6,evaluation,width3,256,512,0,independent_equal_full_fisher,1,11.0,0.09865248816366368,11,5632,0.28181033754694323,44,0.09865248816366368,0.9137085885840235,0.9137085885840235,0.05707455693430935,0
ct_w6_i4,6,evaluation,width3,256,512,19,independent_equal_full_fisher,1,18.0,0.08732541517173154,18,9216,0.7825324680704114,48,0.08732541517173154,0.9134611025025778,0.9134611025025778,0.38079065715052735,0
ct_w6_i4,6,evaluation,width3,256,512,42,independent_equal_full_fisher,1,11.0,0.09904276525142564,11,5632,0.6934130967465725,46,0.09904276525142564,0.9160645914994611,0.9160645914994611,0.14854821185581304,0
ct_w6_i4,6,evaluation,width3,256,512,50,independent_equal_full_fisher,1,13.0,0.08123442597200992,13,6656,0.8435334613235322,44,0.08123442597200992,0.9265040999814045,0.9265040999814045,0.08713062248747391,0
ct_w6_i4,6,evaluation,width3,256,512,101,independent_equal_full_fisher,1,18.0,0.036645582597424564,18,9216,0.7710849075357705,47,0.036645582597424564,0.9654286623793099,0.9654286623793099,0.06609616348989417,0
ct_w6_i5,6,evaluation,problem_tree,256,512,0,independent_equal_full_fisher,1,19.0,0.08227204896792806,19,9728,0.7386304459682174,27,0.08227204896792806,0.9191519650185789,0.9191519650185789,0.07833727804947081,0
ct_w6_i5,6,evaluation,problem_tree,256,512,19,independent_equal_full_fisher,1,11.0,0.08152190085639788,11,5632,0.4708226872523155,29,0.08152190085639788,0.9312625610286599,0.9312625610286599,0.049210072332948496,0
ct_w6_i5,6,evaluation,problem_tree,256,512,42,independent_equal_full_fisher,1,9.0,0.06293463177522263,9,4608,0.39953824225080736,29,0.06293463177522263,0.9420084179975231,0.9420084179975231,0.051414268484669734,0
ct_w6_i5,6,evaluation,problem_tree,256,512,50,independent_equal_full_fisher,1,9.0,0.05798526038033991,9,4608,0.5949809483274945,27,0.05798526038033991,0.9565507742429857,0.9565507742429857,0.04757238279984494,0
ct_w6_i5,6,evaluation,problem_tree,256,512,101,independent_equal_full_fisher,1,15.0,0.08387050408691188,15,7680,0.3425573799557217,27,0.08387050408691188,0.9195961641813647,0.9195961641813647,0.11559591493295561,0
ct_w6_i5,6,evaluation,width3,64,128,0,independent_equal_full_fisher,0,,1.0000031781522747,199,25472,0.6343801026264078,42,1.0000031781522747,3.333887259478185e-24,0.8304121092440221,4.929240023806252e-06,0
ct_w6_i5,6,evaluation,width3,64,128,19,independent_equal_full_fisher,0,,2.0000005200304702,199,25472,0.14202627664630907,36,2.0000005200304702,3.3950617480438598e-28,0.6462207185673424,6.647085799641971e-07,0
ct_w6_i5,6,evaluation,width3,64,128,42,independent_equal_full_fisher,0,,1.0000337814822995,199,25472,0.3832332007241195,41,1.0000337814822995,7.196946164053773e-32,0.8796317642293476,8.548146737138364e-05,0
ct_w6_i5,6,evaluation,width3,64,128,50,independent_equal_full_fisher,0,,1.000279224348965,199,25472,0.20384637686004814,43,1.000279224348965,1.863713949514082e-22,0.8372652602239755,0.0005916423583816429,0
ct_w6_i5,6,evaluation,width3,64,128,101,independent_equal_full_fisher,1,13.0,0.0914655234730315,13,1664,0.3994230517994995,39,0.0914655234730315,0.932704383944194,0.932704383944194,0.33625344316931627,0
ct_w6_i5,6,evaluation,width3,256,512,0,independent_equal_full_fisher,1,12.0,0.08666311394088844,12,6144,0.8741698014250139,46,0.08666311394088844,0.9387549683614042,0.9387549683614042,0.265704085315689,0
ct_w6_i5,6,evaluation,width3,256,512,19,independent_equal_full_fisher,1,16.0,0.05155668852465212,16,8192,0.5933176416781658,43,0.05155668852465212,0.9514477241932349,0.9514477241932349,0.10373862756427606,0
ct_w6_i5,6,evaluation,width3,256,512,42,independent_equal_full_fisher,1,10.0,0.06652542507834625,10,5120,0.8722631869026318,45,0.06652542507834625,0.9428473135055719,0.9428473135055719,0.15576599004597264,0
ct_w6_i5,6,evaluation,width3,256,512,50,independent_equal_full_fisher,0,,1.0000061366707822,199,101888,0.4893276839743675,42,1.0000061366707822,3.3575615864190607e-25,0.6941411573446395,6.117600642007467e-06,0
ct_w6_i5,6,evaluation,width3,256,512,101,independent_equal_full_fisher,1,21.0,0.08735248618669722,21,10752,0.7302656517502426,46,0.08735248618669722,0.9142893369603312,0.9142893369603312,0.3643269369152022,0
