instance_id,instance_width,split,graph,seed,method,parameter_dimension,gap,direction_cosine_exact_natural,direction_cosine_projected_target,direction_relative_error_exact_natural,direction_norm,exact_natural_norm,fisher_rank,fisher_condition
ct_w5_i2,5,evaluation,width3,0,projected_target,48,4.503947233129498,0.9831264955659085,1.0,0.22322805359444428,6.2048368229954285,5.584580790012233,48,446.4374921909827
ct_w5_i2,5,evaluation,width3,19,exact_natural,48,4.345526799527246,1.0,0.991315179269932,0.0,5.754045546420534,5.754045546420534,48,1253.9324533997599
ct_w5_i2,5,evaluation,width3,19,exact_regularized_full,48,4.345526799527246,0.8770996422108928,0.8667578767987175,0.6204428573329239,2.786965806218957,5.754045546420534,48,1253.9324533997599
ct_w5_i2,5,evaluation,width3,19,exact_diagonal,48,4.345526799527246,0.36076698901524457,0.3498660884573463,0.9327707283801189,1.9916850138051556,5.754045546420534,48,1253.9324533997599
ct_w5_i2,5,evaluation,width3,19,exact_two_block,48,4.345526799527246,0.6363470199470825,0.6217740873082307,0.8411917729476747,1.731251433931031,5.754045546420534,48,1253.9324533997599
ct_w5_i2,5,evaluation,width3,19,exact_star,48,4.345526799527246,0.5691973676067673,0.5565358118153146,0.8531615988662656,1.9646999837956114,5.754045546420534,48,1253.9324533997599
ct_w5_i2,5,evaluation,width3,19,projected_target,48,4.345526799527246,0.991315179269932,1.0,0.15769629050861075,6.2048368229954285,5.754045546420534,48,1253.9324533997599
ct_w5_i2,5,evaluation,width3,42,exact_natural,48,4.355732493353907,0.9999999999999998,0.9878346957646301,0.0,5.661168562628927,5.661168562628927,48,808.1944711949508
ct_w5_i2,5,evaluation,width3,42,exact_regularized_full,48,4.355732493353907,0.8758893271987968,0.843317145100711,0.6267230728426604,2.6943450065140566,5.661168562628927,48,808.1944711949508
ct_w5_i2,5,evaluation,width3,42,exact_diagonal,48,4.355732493353907,0.357873515717973,0.3374661208757064,0.933854886781508,1.9547318586376492,5.661168562628927,48,808.1944711949508
ct_w5_i2,5,evaluation,width3,42,exact_two_block,48,4.355732493353907,0.5254036328551546,0.4965926436377013,0.8822692586319704,1.6534157970952754,5.661168562628927,48,808.1944711949508
ct_w5_i2,5,evaluation,width3,42,exact_star,48,4.355732493353907,0.590748825786482,0.5581239968929066,0.841770688619016,1.9860956806860834,5.661168562628927,48,808.1944711949508
ct_w5_i2,5,evaluation,width3,42,projected_target,48,4.355732493353907,0.9878346957646301,1.0,0.18944614231666576,6.2048368229954285,5.661168562628927,48,808.1944711949508
ct_w5_i2,5,evaluation,width3,50,exact_natural,48,4.524517696558652,0.9999999999999999,0.9740427270371782,0.0,5.570070359922559,5.570070359922559,48,398.08564745111744
ct_w5_i2,5,evaluation,width3,50,exact_regularized_full,48,4.524517696558652,0.916006217086886,0.8563191649484878,0.5791412923080538,2.77560911643724,5.570070359922559,48,398.08564745111744
ct_w5_i2,5,evaluation,width3,50,exact_diagonal,48,4.524517696558652,0.32799564566561623,0.3075420627202116,0.9720353605348419,3.1024184114977142,5.570070359922559,48,398.08564745111744
ct_w5_i2,5,evaluation,width3,50,exact_two_block,48,4.524517696558652,0.5040134659843425,0.44793573308226703,0.8719577894155494,2.140376916460318,5.570070359922559,48,398.08564745111744
ct_w5_i2,5,evaluation,width3,50,exact_star,48,4.524517696558652,0.621725475902967,0.5809321246790267,0.8014886800788061,2.5157058345024024,5.570070359922559,48,398.08564745111744
ct_w5_i2,5,evaluation,width3,50,projected_target,48,4.524517696558652,0.9740427270371782,1.0,0.26611589903584454,6.2048368229954285,5.570070359922559,48,398.08564745111744
ct_w5_i2,5,evaluation,width3,101,exact_natural,48,4.973215784907948,0.9999999999999999,0.9882447700289813,0.0,5.638770001988663,5.638770001988663,48,1141.8573197768426
ct_w5_i2,5,evaluation,width3,101,exact_regularized_full,48,4.973215784907948,0.9276100548909589,0.917996111419239,0.5645191616869577,2.8439587881264106,5.638770001988663,48,1141.8573197768426
ct_w5_i2,5,evaluation,width3,101,exact_diagonal,48,4.973215784907948,0.36139134470630313,0.35586203482205075,0.938220432518855,1.4501442496068944,5.638770001988663,48,1141.8573197768426
ct_w5_i2,5,evaluation,width3,101,exact_two_block,48,4.973215784907948,0.5396531689006853,0.5346803310859739,0.8852793090131496,1.499305686379674,5.638770001988663,48,1141.8573197768426
ct_w5_i2,5,evaluation,width3,101,exact_star,48,4.973215784907948,0.7938153260251275,0.7838768132241974,0.7657236657645264,1.8525955811297605,5.638770001988663,48,1141.8573197768426
ct_w5_i2,5,evaluation,width3,101,projected_target,48,4.973215784907948,0.9882447700289813,1.0,0.18960078379897036,6.2048368229954285,5.638770001988663,48,1141.8573197768426
ct_w5_i3,5,evaluation,chain,0,exact_natural,31,9.784922829611089,1.0,-0.8578313384603493,0.0,2.9827865043053934,2.9827865043053934,31,2673.586916910003
ct_w5_i3,5,evaluation,chain,0,exact_regularized_full,31,9.784922829611089,0.9508405248111745,-0.7477596933196562,0.3391867305750866,2.4234359796613654,2.9827865043053934,31,2673.586916910003
ct_w5_i3,5,evaluation,chain,0,exact_diagonal,31,9.784922829611089,0.8036745885045251,-0.6496513692751399,0.6020196311836927,2.6692695630078282,2.9827865043053934,31,2673.586916910003
ct_w5_i3,5,evaluation,chain,0,exact_two_block,31,9.784922829611089,0.8904776155990909,-0.7326197785211908,0.45504845494061796,2.669269563007828,2.9827865043053934,31,2673.586916910003
ct_w5_i3,5,evaluation,chain,0,exact_star,31,9.784922829611089,0.3170141168347774,0.018147799815821396,1.1106052576819885,2.669269563007828,2.9827865043053934,31,2673.586916910003
ct_w5_i3,5,evaluation,chain,0,projected_target,31,9.784922829611089,-0.8578313384603493,1.0,2.6970325363741328,5.338539126015656,2.9827865043053934,31,2673.586916910003
ct_w5_i3,5,evaluation,chain,19,exact_natural,31,9.890437588489592,1.0,-0.8624495121313995,0.0,2.8076882396856213,2.8076882396856213,31,1821.5148301900758
ct_w5_i3,5,evaluation,chain,19,exact_regularized_full,31,9.890437588489592,0.9786362186852026,-0.7946109901340447,0.2262672776272727,2.482446027023346,2.8076882396856213,31,1821.5148301900758
ct_w5_i3,5,evaluation,chain,19,exact_diagonal,31,9.890437588489592,0.8506534456479861,-0.6750547572955872,0.5351617079353443,2.6692695630078274,2.8076882396856213,31,1821.5148301900758
ct_w5_i3,5,evaluation,chain,19,exact_two_block,31,9.890437588489592,0.9241181481131667,-0.7497107830532935,0.38303035111060296,2.669269563007828,2.8076882396856213,31,1821.5148301900758
ct_w5_i3,5,evaluation,chain,19,exact_star,31,9.890437588489592,0.49798718659206004,-0.1302326934144767,0.9614615673631166,2.5639738108192973,2.8076882396856213,31,1821.5148301900758
ct_w5_i3,5,evaluation,chain,19,projected_target,31,9.890437588489592,-0.8624495121313995,1.0,2.809812512750242,5.338539126015656,2.8076882396856213,31,1821.5148301900758
ct_w5_i3,5,evaluation,chain,42,exact_natural,31,9.737839538527739,1.0000000000000002,-0.8138685930949503,0.0,2.7489674366262666,2.7489674366262666,31,1126.400044929103
ct_w5_i3,5,evaluation,chain,42,exact_regularized_full,31,9.737839538527739,0.9794009902927957,-0.769299120778676,0.2219036816491781,2.4393834878254337,2.7489674366262666,31,1126.400044929103
ct_w5_i3,5,evaluation,chain,42,exact_diagonal,31,9.737839538527739,0.8463904834025401,-0.6768950762893728,0.5469485280192861,2.669269563007828,2.7489674366262666,31,1126.400044929103
ct_w5_i3,5,evaluation,chain,42,exact_two_block,31,9.737839538527739,0.9054518534812513,-0.7758427011680104,0.4294817323825768,2.6692695630078282,2.7489674366262666,31,1126.400044929103
ct_w5_i3,5,evaluation,chain,42,exact_star,31,9.737839538527739,0.46965275481963226,-0.08031948095586999,1.0107437494249318,2.6438667422226536,2.7489674366262666,31,1126.400044929103
ct_w5_i3,5,evaluation,chain,42,projected_target,31,9.737839538527739,-0.8138685930949503,1.0,2.8164727172057136,5.338539126015656,2.7489674366262666,31,1126.400044929103
ct_w5_i3,5,evaluation,chain,50,exact_natural,31,9.794113694821213,1.0,-0.8177520730994456,0.0,2.7137824156416888,2.7137824156416888,31,2788.6672018270706
ct_w5_i3,5,evaluation,chain,50,exact_regularized_full,31,9.794113694821213,0.9571962505446265,-0.7161792319231248,0.31503856625224086,2.2600430882790423,2.7137824156416888,31,2788.6672018270706
ct_w5_i3,5,evaluation,chain,50,exact_diagonal,31,9.794113694821213,0.8285784311423041,-0.6337453717717993,0.5809377685934112,2.6692695630078282,2.7137824156416888,31,2788.6672018270706
ct_w5_i3,5,evaluation,chain,50,exact_two_block,31,9.794113694821213,0.9023532245545409,-0.7025346810780477,0.43858783412169716,2.6692695630078282,2.7137824156416888,31,2788.6672018270706
ct_w5_i3,5,evaluation,chain,50,exact_star,31,9.794113694821213,0.3241378137178536,0.07109849070399425,1.129845066680803,2.5560788817711324,2.7137824156416888,31,2788.6672018270706
ct_w5_i3,5,evaluation,chain,50,projected_target,31,9.794113694821213,-0.8177520730994456,1.0,2.84380231324656,5.338539126015656,2.7137824156416888,31,2788.6672018270706
ct_w5_i3,5,evaluation,chain,101,exact_natural,31,10.351196045145569,1.0000000000000002,-0.8624249552657705,0.0,3.099007256511144,3.099007256511144,31,1055.1702373595645
ct_w5_i3,5,evaluation,chain,101,exact_regularized_full,31,10.351196045145569,0.9525580583632014,-0.7719322444933849,0.3270898080443732,2.5806901937740596,3.099007256511144,31,1055.1702373595645
ct_w5_i3,5,evaluation,chain,101,exact_diagonal,31,10.351196045145569,0.8406874635719268,-0.6675842257282263,0.5419139459252988,2.669269563007828,3.099007256511144,31,1055.1702373595645
ct_w5_i3,5,evaluation,chain,101,exact_two_block,31,10.351196045145569,0.9019297010007838,-0.739546341284837,0.43378693748332975,2.669269563007828,3.099007256511144,31,1055.1702373595645
ct_w5_i3,5,evaluation,chain,101,exact_star,31,10.351196045145569,0.35181348815365,-0.04810647647728131,1.0657555468202609,2.669269563007828,3.099007256511144,31,1055.1702373595645
ct_w5_i3,5,evaluation,chain,101,projected_target,31,10.351196045145569,-0.8624249552657705,1.0,2.6341778420984725,5.338539126015656,3.099007256511144,31,1055.1702373595645
ct_w5_i3,5,evaluation,problem_tree,0,exact_natural,31,4.60041713368272,1.0,0.7632505630637797,0.0,3.0345316313222237,3.0345316313222237,31,768.1916828533505
ct_w5_i3,5,evaluation,problem_tree,0,exact_regularized_full,31,4.60041713368272,0.8333387054174803,0.40335814857258934,0.5769189503492632,2.027507936717168,3.0345316313222237,31,768.1916828533505
ct_w5_i3,5,evaluation,problem_tree,0,exact_diagonal,31,4.60041713368272,0.5223123044363597,0.22168488945908915,0.9669982175142683,2.9685855217594797,3.0345316313222237,31,768.1916828533505
ct_w5_i3,5,evaluation,problem_tree,0,exact_two_block,31,4.60041713368272,0.22344851773809976,-0.2359466498792419,1.2328111679463738,2.968585521759479,3.0345316313222237,31,768.1916828533505
ct_w5_i3,5,evaluation,problem_tree,0,exact_star,31,4.60041713368272,0.8014741044303771,0.512565000031497,0.6236147689926352,2.9685855217594797,3.0345316313222237,31,768.1916828533505
ct_w5_i3,5,evaluation,problem_tree,0,projected_target,31,4.60041713368272,0.7632505630637797,1.0,1.356974293775069,5.937171043518958,3.0345316313222237,31,768.1916828533505
ct_w5_i3,5,evaluation,problem_tree,19,exact_natural,31,4.708518570563211,1.0,0.90067412091648,0.0,3.234262381698798,3.234262381698798,31,500.93335147315776
ct_w5_i3,5,evaluation,problem_tree,19,exact_regularized_full,31,4.708518570563211,0.8397934980199819,0.6406107894914418,0.6033915640783186,1.8644845029098094,3.234262381698798,31,500.93335147315776
ct_w5_i3,5,evaluation,problem_tree,19,exact_diagonal,31,4.708518570563211,0.466678520209834,0.3064164854313397,0.9928604270580075,2.968585521759479,3.234262381698798,31,500.93335147315776
ct_w5_i3,5,evaluation,problem_tree,19,exact_two_block,31,4.708518570563211,0.18221648855193723,-0.08548522599210621,1.1242616918706816,2.352430821009869,3.234262381698798,31,500.93335147315776
ct_w5_i3,5,evaluation,problem_tree,19,exact_star,31,4.708518570563211,0.688415219194129,0.5562787560849011,0.7324990697220922,2.557461274100484,3.234262381698798,31,500.93335147315776
ct_w5_i3,5,evaluation,problem_tree,19,projected_target,31,4.708518570563211,0.90067412091648,1.0,1.0310577580393245,5.937171043518958,3.234262381698798,31,500.93335147315776
