instance_id,instance_width,split,graph,seed,sample_budget,method,parameter_dimension,sample_rank,sample_alignment_residual,direction_cosine_exact_natural,direction_cosine_projected_target,exact_natural_cosine_projected_target,direction_relative_error_exact_natural,exact_natural_norm,direction_norm,initial_gap
ct_w6_i2,6,evaluation,problem_tree,101,256,sampled_two_block_fisher,31,27,0.8821069972182413,0.29078643850329733,-0.03638016670568921,0.8273333909683395,1.137678246896222,3.1294835357279833,2.8362804222173392,3.817174635750529
ct_w6_i2,6,evaluation,problem_tree,101,256,sampled_star_fisher,31,27,0.8821069972182413,0.6070016628369088,0.558068586530414,0.8273333909683395,0.8545887165508548,3.1294835357279833,2.8831406486676987,3.817174635750529
ct_w6_i2,6,evaluation,problem_tree,101,256,sampled_full_fisher,31,27,0.8821069972182413,0.510240141861544,0.27528496356015547,0.8273333909683395,0.8688837099914926,3.1294835357279833,1.9839332397199463,3.817174635750529
ct_w6_i2,6,evaluation,problem_tree,101,256,protected_ray_star,31,27,0.8821069972182413,0.8504273067692111,0.9756655714384841,0.8273333909683395,0.5266943309910536,3.1294835357279833,2.7401669511798987,3.817174635750529
ct_w6_i2,6,evaluation,width2,0,256,sampled_adam,42,39,0.6281420000207487,0.3048314692493907,0.2571722451209954,0.969829993160943,0.9924492164473421,5.030506538254262,0.12961480798418668,4.074798369033594
ct_w6_i2,6,evaluation,width2,0,256,sampled_diagonal_fisher,42,39,0.6281420000207487,0.35107661748491886,0.27849660439954255,0.969829993160943,0.9679410316794651,5.030506538254262,3.0000000000000004,4.074798369033594
ct_w6_i2,6,evaluation,width2,0,256,sampled_two_block_fisher,42,39,0.6281420000207487,0.19507580593745324,0.09200725480587267,0.969829993160943,1.0197329406409448,5.030506538254262,2.3854619163068125,4.074798369033594
ct_w6_i2,6,evaluation,width2,0,256,sampled_star_fisher,42,39,0.6281420000207487,0.5966849149187731,0.5418333189205149,0.969829993160943,0.8024756799805398,5.030506538254262,3.0,4.074798369033594
ct_w6_i2,6,evaluation,width2,0,256,sampled_full_fisher,42,39,0.6281420000207487,0.727595161267936,0.6665139268433983,0.969829993160943,0.7277511366244634,5.030506538254262,2.4380962428568558,4.074798369033594
ct_w6_i2,6,evaluation,width2,0,256,protected_ray_star,42,39,0.6281420000207487,0.96146856758338,0.9796173494539501,0.969829993160943,0.44718524653010316,5.030506538254262,3.062420241609884,4.074798369033594
