instance_id,width,split,parameter_seed,sample_budget,method,stream_seed,success,first_success_step,minimum_gap,final_gap,final_pstar,final_dominant_probability,final_fisher_condition,final_gradient_rms_ratio,final_trap,sample_batches,total_samples,first_direction_cosine,first_direction_relative_error,first_sample_rank,maximum_sample_identity_residual,parameter_dimension,stored_metric_entries
ct_w3_i4,3,evaluation,0,64,sampled_two_block_fisher,17365687404303608196,1,4.0,0.08813911716639744,0.08813911716639744,0.9269682994332722,0.9269682994332722,,0.11287268765239553,0,4,256,0.40551921783729106,0.9583140055323023,36,0.0,46,601
ct_w3_i4,3,evaluation,0,64,sampled_full_fisher,17365687404303608196,1,9.0,0.04603550581474991,0.04603550581474991,0.9568270324226683,0.9568270324226683,,0.07736126744638941,0,9,576,0.5657761814127599,0.9319053799471706,36,0.0,46,1081
ct_w3_i4,3,evaluation,0,64,ray_plus_residual,17365687404303608196,1,10.0,0.09893774381235154,0.09893774381235154,0.9027755635836399,0.9027755635836399,,0.39589340172298676,0,10,640,0.9787708994379152,0.2094028103849633,36,0.0,46,601
ct_w3_i4,3,evaluation,19,64,sampled_adam,16476917975408690863,0,,1.0183135264370407,1.0183135264370407,5.012818365940583e-15,0.9532176481137439,1544065331.947341,0.015205319613301687,1,199,12736,0.20533076731640085,0.9913810412616472,34,0.0,46,92
ct_w3_i4,3,evaluation,19,64,sampled_diagonal_fisher,16476917975408690863,0,,1.0003229709871047,1.0003229709871047,2.1610693552940792e-26,0.9643457167504083,44677319453.14637,0.0004211693077136985,1,199,12736,0.2953393603474043,1.147279773273819,34,0.0,46,46
ct_w3_i4,3,evaluation,19,64,sampled_two_block_fisher,16476917975408690863,0,,1.00050226145793,1.00050226145793,9.777586763121284e-22,0.6639474089422399,,0.0005141958719390416,0,199,12736,0.4647599805284948,0.9488030612783255,34,0.0,46,601
ct_w3_i4,3,evaluation,19,64,sampled_full_fisher,16476917975408690863,1,8.0,0.046978564135960355,0.046978564135960355,0.9629498221729642,0.9629498221729642,,0.07009935249809707,0,8,512,0.437491343632586,1.0000001447418587,34,0.0,46,1081
ct_w3_i4,3,evaluation,19,64,ray_plus_residual,16476917975408690863,1,11.0,0.0808337979778031,0.0808337979778031,0.9205017242875403,0.9205017242875403,,0.2769591691814801,0,11,704,0.9799518986689291,0.20331020836739983,34,0.0,46,601
ct_w3_i4,3,evaluation,42,64,sampled_adam,12235894777675822170,0,,1.015576403448689,1.015576403448689,2.3858495196211976e-10,0.982200292259868,173330327.99197033,0.013825912959686135,1,199,12736,0.15399809473446976,0.9938233505160036,42,0.0,46,92
ct_w3_i4,3,evaluation,42,64,sampled_diagonal_fisher,12235894777675822170,0,,1.0002283923690243,1.0002283923690243,1.56355371593476e-20,0.9997918133496984,527396077117.20074,0.00032194089459355483,1,199,12736,0.25069899431162534,1.0645724942400059,42,0.0,46,46
ct_w3_i4,3,evaluation,42,64,sampled_two_block_fisher,12235894777675822170,1,6.0,0.08771621148563291,0.08771621148563291,0.9229870336963051,0.9229870336963051,,0.22670974884470738,0,6,384,0.3060901943182559,1.0034873096994497,42,0.0,46,601
ct_w3_i4,3,evaluation,42,64,sampled_full_fisher,12235894777675822170,1,10.0,0.0651257505322409,0.0651257505322409,0.9471236852346141,0.9471236852346141,,0.12125769949925372,0,10,640,0.77014174192847,0.678023979032497,42,0.0,46,1081
ct_w3_i4,3,evaluation,42,64,ray_plus_residual,12235894777675822170,1,12.0,0.08155743689207107,0.08155743689207107,0.9196492191492327,0.9196492191492327,,0.2712774298017341,0,12,768,0.9796341263173395,0.20496517756334776,42,0.0,46,601
ct_w3_i4,3,evaluation,50,64,sampled_adam,17133868556955706614,1,53.0,0.09984612971426898,0.09984612971426898,0.9122890361439673,0.9122890361439673,,0.09326368893283069,0,53,3392,0.3336623219253765,0.9852487918793722,41,0.0,46,92
ct_w3_i4,3,evaluation,50,64,sampled_diagonal_fisher,17133868556955706614,1,3.0,0.03138947560500149,0.03138947560500149,0.9718571645608719,0.9718571645608719,,0.03223066381137505,0,3,192,0.2980175496416441,1.0139678438144664,41,0.0,46,46
ct_w3_i4,3,evaluation,50,64,sampled_two_block_fisher,17133868556955706614,1,3.0,0.0818327159676322,0.0818327159676322,0.931746814564308,0.931746814564308,,0.10046878818791245,0,3,192,0.3196881861208103,1.0264822182696065,41,0.0,46,601
ct_w3_i4,3,evaluation,50,64,sampled_full_fisher,17133868556955706614,1,7.0,0.07977523854269108,0.07977523854269108,0.936564555735413,0.936564555735413,,0.10776820281356254,0,7,448,0.6844884550976609,0.7943696178761359,41,0.0,46,1081
ct_w3_i4,3,evaluation,50,64,ray_plus_residual,17133868556955706614,1,15.0,0.06277115361583796,0.06277115361583796,0.9373350381801899,0.9373350381801899,,0.3327643512539031,0,15,960,0.9790836892693502,0.20780443239078572,41,0.0,46,601
ct_w3_i4,3,evaluation,101,64,sampled_adam,2302859120308249635,1,78.0,0.0966825943595726,0.0966825943595726,0.9112891595545252,0.9112891595545252,,0.14290875918299295,0,78,4992,0.2566634833626772,0.9889326992283987,35,0.0,46,92
ct_w3_i4,3,evaluation,101,64,sampled_diagonal_fisher,2302859120308249635,0,,1.0001243543704703,1.0001243543704703,1.3265133729606662e-23,0.9181027399350187,644295194641.6022,0.00018534331583025,1,199,12736,0.27103532250632084,1.0371677475335048,35,0.0,46,46
ct_w3_i4,3,evaluation,101,64,sampled_two_block_fisher,2302859120308249635,0,,1.0013231007003363,1.0013231007003363,4.0160044515853865e-06,0.4758940948269222,,0.0022046124333538852,0,199,12736,0.26407161126469203,1.0233443075417112,35,0.0,46,601
