instance_id,width,split,parameter_seed,sample_budget,gradient_samples_per_update,fisher_samples_per_update,method,success,first_success_step,minimum_gap,final_gap,final_pstar,final_dominant_probability,final_fisher_condition,final_gradient_rms_ratio,final_trap,sample_batches,total_samples,first_direction_cosine,first_direction_relative_error,first_sample_rank,first_gradient_fisher_mismatch,parameter_dimension,stored_metric_entries
ct_w3_i2,3,evaluation,0,4096,2048,2048,independent_full_fisher,1,28.0,0.05095947895287978,0.05095947895287978,0.9509372440249694,0.9509372440249694,,0.13541053266522907,0,28,114688,0.9850532655775801,0.1728972783037364,47,0.10649015708964327,47,1128
ct_w3_i2,3,evaluation,19,4096,2048,2048,independent_full_fisher,1,46.0,0.06051549043182192,0.06051549043182192,0.940318092833547,0.940318092833547,,0.4325398781162304,0,46,188416,0.9776543142339081,0.21140333850765797,47,0.10558086147410808,47,1128
ct_w3_i2,3,evaluation,42,4096,2048,2048,independent_full_fisher,1,24.0,0.06696230882962517,0.06696230882962517,0.9372692902229635,0.9372692902229635,,0.2617174257260488,0,24,98304,0.9892077599125967,0.1469165755618042,47,0.10044424767953083,47,1128
ct_w3_i2,3,evaluation,50,4096,2048,2048,independent_full_fisher,1,25.0,0.06906046933269394,0.06906046933269394,0.9338081571430022,0.9338081571430022,,0.289878384429862,0,25,102400,0.9615664534758274,0.2772491533771477,47,0.07586702720444545,47,1128
ct_w3_i2,3,evaluation,101,4096,2048,2048,independent_full_fisher,1,54.0,0.043576832295576295,0.043576832295576295,0.9566755078947696,0.9566755078947696,,0.2178991635899421,0,54,221184,0.9651237143591787,0.26410712084614957,47,0.10171325415241816,47,1128
ct_w3_i3,3,evaluation,0,64,32,32,independent_full_fisher,0,,2.00001642252238,2.00001642252238,3.374119532786805e-27,0.9999894050382576,160865563568.23355,2.7368547148557547e-05,1,199,12736,0.11417893229346555,1.3310304787693892,24,0.7358870967741933,47,1128
ct_w3_i3,3,evaluation,19,64,32,32,independent_full_fisher,0,,1.000010302081579,1.000010302081579,7.102197632018254e-16,0.9999816290425856,620690285439.3107,2.8179133345470447e-05,1,199,12736,0.2009177615558933,1.264185301642213,31,0.9939516129032258,47,1128
ct_w3_i3,3,evaluation,42,64,32,32,independent_full_fisher,0,,1.0004204884018133,1.0004204884018133,1.749231251549367e-38,0.7995026179935606,,0.0012228999337109627,0,199,12736,0.3886201053041721,1.10578469395794,31,1.0745967741935483,47,1128
ct_w3_i3,3,evaluation,50,64,32,32,independent_full_fisher,0,,1.000070426208607,1.000070426208607,1.6873675002116544e-35,0.49794004079844245,,0.0001156646068579712,0,199,12736,0.19235200500308944,1.2709429530839775,28,0.7580645161290323,47,1128
ct_w3_i3,3,evaluation,101,64,32,32,independent_full_fisher,0,,2.000009352752654,2.000009352752654,1.036202364313835e-27,0.9997000959441716,545334134586.7994,2.3313760312329028e-05,1,199,12736,0.3736094726633721,1.119277023204379,28,1.05241935483871,47,1128
ct_w3_i3,3,evaluation,0,256,128,128,independent_full_fisher,1,49.0,0.07559583926674307,0.07559583926674307,0.9244756967607097,0.9244756967607097,,0.30505907572427166,0,49,12544,0.29725076835647146,1.1855372045140793,44,0.5756643700787403,47,1128
ct_w3_i3,3,evaluation,19,256,128,128,independent_full_fisher,0,,1.0000638109395332,1.0000638109395332,3.4594550018062005e-35,0.5449043738557389,,0.00011003480565732826,0,199,50944,0.5828135081530034,0.9134401916348953,45,0.3938238188976384,47,1128
ct_w3_i3,3,evaluation,42,256,128,128,independent_full_fisher,1,44.0,0.055396876054617294,0.055396876054617294,0.9472433416549658,0.9472433416549658,,0.19505040179742816,0,44,11264,0.4271212344868284,1.070400640426912,45,0.4318405511811023,47,1128
ct_w3_i3,3,evaluation,50,256,128,128,independent_full_fisher,0,,1.000060558822737,1.000060558822737,1.789127974629187e-38,0.49678818568191013,,7.794003158842585e-05,0,199,50944,0.06926597151583731,1.3643562793377415,42,0.45669291338582674,47,1128
ct_w3_i3,3,evaluation,101,256,128,128,independent_full_fisher,0,,1.0000549002490988,1.0000549002490988,5.24076121543205e-39,0.6618089079121242,,0.0001156463134462719,0,199,50944,0.4244174964522006,1.072923579336198,45,0.5461368110236222,47,1128
ct_w3_i3,3,evaluation,0,1024,512,512,independent_full_fisher,1,35.0,0.08499835886325258,0.08499835886325258,0.9162242640469073,0.9162242640469073,,0.2704502267909799,0,35,35840,0.9269507152886839,0.3822284257124687,47,0.21266511741682953,47,1128
ct_w3_i3,3,evaluation,19,1024,512,512,independent_full_fisher,1,53.0,0.03824660749401332,0.03824660749401332,0.9679063522222946,0.9679063522222946,,0.20188815439317884,0,53,54272,0.964446800407083,0.2666578316604144,47,0.2267765410958903,47,1128
ct_w3_i3,3,evaluation,42,1024,512,512,independent_full_fisher,1,41.0,0.06848033655586505,0.06848033655586505,0.9354042981593175,0.9354042981593175,,0.2771386011847973,0,41,41984,0.9413924716366295,0.34236684525044325,47,0.2977770303326812,47,1128
ct_w3_i3,3,evaluation,50,1024,512,512,independent_full_fisher,1,61.0,0.03305730270503204,0.03305730270503204,0.9669826250510428,0.9669826250510428,,0.13548201064824483,0,61,62464,0.8783142160724293,0.49332703945267525,47,0.23149308953033287,47,1128
ct_w3_i3,3,evaluation,101,1024,512,512,independent_full_fisher,1,40.0,0.04520530313682691,0.04520530313682691,0.9605339980779118,0.9605339980779118,,0.21451845497601532,0,40,40960,0.4271211452235552,1.0704007238193038,46,0.28954409246575347,47,1128
ct_w3_i3,3,evaluation,0,4096,2048,2048,independent_full_fisher,1,24.0,0.0993096145115917,0.0993096145115917,0.9078105743674895,0.9078105743674895,,0.28711921531162937,0,24,98304,0.9911979965423422,0.1326800923850885,47,0.09626415944064481,47,1128
ct_w3_i3,3,evaluation,19,4096,2048,2048,independent_full_fisher,1,32.0,0.0753619520258475,0.0753619520258475,0.928476043276228,0.928476043276228,,0.37195351478919103,0,32,131072,0.9786192331398414,0.2067886208675845,47,0.13465494473619977,47,1128
